Presence	NestID	EchtNest	Par	nrPar	Prey	pred	Cluster	Cluster_real	Date	DayCount	Day	x	y
1	1	0	0	0	0	0.648013448	3	0	28/06/2016	1	1	23253.494	197867.228
1	2	1	0	0	0	0.638085982	11	11	28/06/2016	1	1	23245.619	197864.259
1	3	0	0	0	0	0.697442468	11	0	28/06/2016	1	1	23244.699	197866.332
1	4	0	0	0	0	0.526833434	3	0	28/06/2016	1	1	23255.352	197874.529
1	5	1	1	1	3	0.494159632	11	11	28/06/2016	1	1	23239.572	197870.415
1	6	0	0	0	0	0.62120283	11	0	28/06/2016	1	1	23243.348	197864.423
1	7	0	0	0	0	0.732932382	3	0	28/06/2016	1	1	23250.061	197866.869
1	8	0	0	0	0	0.733084073	3	0	28/06/2016	1	1	23248.72	197866.958
1	9	0	0	0	0	0.564784292	4	0	28/06/2016	1	1	23282.941	197875.959
1	10	0	0	0	0	0.565419252	4	0	28/06/2016	1	1	23282.997	197875.728
1	11	0	0	0	0	0.731104162	3	0	28/06/2016	1	1	23250.096	197866.919
1	12	1	0	0	0	0.558147205	3	10	28/06/2016	1	1	23250.547	197868.092
1	13	1	0	0	0	0.825646183	3	10	28/06/2016	1	1	23256.358	197867.049
1	14	1	0	0	0	0.817707306	3	10	28/06/2016	1	1	23255.779	197867.479
1	15	0	0	0	0	0.634043947	11	0	28/06/2016	1	1	23239.683	197868.569
1	16	0	0	0	0	0.620517617	11	0	28/06/2016	1	1	23238.186	197869.009
1	17	0	0	0	0	0.611781416	11	0	28/06/2016	1	1	23242.837	197864.061
1	18	1	0	0	0	0.70594676	3	10	28/06/2016	1	1	23257.832	197866.355
1	19	0	0	0	0	0.623602411	11	0	28/06/2016	1	1	23243.509	197864.401
1	20	0	0	0	0	0.738485146	10	0	28/06/2016	1	1	23265.126	197877.994
1	21	0	0	0	0	0.740242797	10	0	28/06/2016	1	1	23264.883	197878.066
1	22	1	0	0	0	0.688895901	11	11	28/06/2016	1	1	23244.368	197864.926
1	23	1	0	0	0	0.669020613	11	11	28/06/2016	1	1	23243.702	197867.891
1	24	1	1	1	0	0.497709035	3	10	28/06/2016	1	1	23255.462	197875.77
1	25	0	0	0	0	0.621494824	11	0	28/06/2016	1	1	23239.488	197869.128
1	26	0	0	0	0	0.73018909	3	0	28/06/2016	1	1	23253.85	197866.423
1	27	1	0	0	0	0.723082984	10	11	28/06/2016	1	1	23264.598	197877.116
1	28	0	0	0	0	0.727230018	10	0	28/06/2016	1	1	23264.592	197877.269
1	29	0	0	0	0	0.621557887	11	0	28/06/2016	1	1	23243.431	197864.018
1	30	0	0	0	0	0.603487722	11	0	28/06/2016	1	1	23242.517	197865.24
1	31	0	0	0	0	0.638919307	11	0	28/06/2016	1	1	23245.199	197864.332
1	32	0	0	0	0	0.619209367	11	0	28/06/2016	1	1	23243.149	197864.141
1	33	0	0	0	0	0.613072059	11	0	28/06/2016	1	1	23242.517	197868.45
1	34	0	0	0	0	0.607790571	11	0	28/06/2016	1	1	23242.781	197865.242
1	35	0	0	0	0	0.564009998	11	0	28/06/2016	1	1	23244.428	197863.437
1	36	0	0	0	0	0.71096777	11	0	28/06/2016	1	1	23238.369	197868.276
1	37	0	0	0	0	0.577634201	11	0	28/06/2016	1	1	23239.81	197868.764
1	38	0	0	0	0	0.613090114	11	0	28/06/2016	1	1	23241.91	197866.747
1	39	0	0	0	0	0.70539969	3	0	28/06/2016	1	1	23248.468	197864.81
1	40	0	0	0	0	0.661834231	10	0	28/06/2016	1	1	23264.698	197879.67
1	41	0	0	0	0	0.689138544	11	0	28/06/2016	1	1	23244.434	197864.55
1	42	0	0	0	0	0.424852356	11	0	28/06/2016	1	1	23243.187	197869.573
1	43	0	0	0	0	0.862785234	3	0	28/06/2016	1	1	23255.343	197866.777
1	44	1	0	0	0	0.859172893	3	10	28/06/2016	1	1	23255.752	197867.056
1	45	1	0	0	0	0.581588814	11	11	28/06/2016	1	1	23239.925	197868.603
1	46	0	0	0	0	0.602723826	5	0	28/06/2016	1	1	23268.355	197891.436
1	47	1	0	0	0	0.698685497	11	11	28/06/2016	1	1	23245.223	197865.867
1	48	1	0	0	0	0.694792172	11	11	28/06/2016	1	1	23244.491	197866.075
1	49	0	0	0	0	0.537610288	11	0	28/06/2016	1	1	23243.439	197862.902
1	50	0	0	0	0	0.10478566	11	0	28/06/2016	1	1	23245.067	197874.043
1	51	0	0	0	0	0.615343146	11	0	28/06/2016	1	1	23243.181	197865.292
1	52	1	0	0	0	0.566138441	11	11	28/06/2016	1	1	23241.189	197867.503
1	53	0	0	0	0	0.561565011	11	0	28/06/2016	1	1	23240.383	197867.188
1	54	1	0	0	1	0.48825763	11	11	28/06/2016	1	1	23239.201	197870.291
1	55	0	0	0	0	0.462559569	11	0	28/06/2016	1	1	23241.617	197863.963
1	56	0	0	0	0	0.625738308	11	0	28/06/2016	1	1	23241.638	197867.838
1	57	0	0	0	0	0.704396409	11	0	28/06/2016	1	1	23247.343	197864.621
1	58	0	0	0	0	0.260437259	11	0	28/06/2016	1	1	23245.563	197870.478
1	59	1	1	1	0	0.431815318	3	10	28/06/2016	1	1	23249.944	197869.106
1	60	0	0	0	0	0.672574562	10	0	28/06/2016	1	1	23266.801	197876.854
1	61	0	0	0	0	0.731372419	11	0	28/06/2016	1	1	23243.428	197866.435
1	62	0	0	0	0	0.565965707	11	0	29/06/2016	2	2	23238.903	197869.848
1	63	0	0	0	0	0.330439985	11	0	29/06/2016	2	2	23238.154	197870.689
1	64	0	0	0	0	0.227087378	11	0	29/06/2016	2	2	23239.757	197871.383
1	65	0	0	0	0	0.618874303	11	0	28/06/2016	1	1	23243.198	197864.51
1	66	1	1	1	0	0.581680288	11	11	29/06/2016	2	2	23240.862	197868.581
1	67	0	0	0	0	0.865698244	3	0	29/06/2016	2	2	23255.945	197866.135
1	68	0	0	0	0	0.754282794	11	0	29/06/2016	2	2	23246.979	197865.155
1	69	1	0	0	0	0.366481314	3	10	29/06/2016	2	2	23257.738	197861.977
1	70	0	0	0	0	0.643860946	10	0	3/07/2016	6	3	23264.211	197876.321
1	71	0	0	0	0	0.662810497	11	0	3/07/2016	6	3	23243.605	197868.18
1	72	1	0	0	0	0.579933083	4	6	3/07/2016	6	3	23279.721	197877.897
1	73	0	0	0	0	0.6419938	11	0	28/06/2016	1	1	23246.072	197864.456
1	74	1	1	1	0	0.302461874	5	1	3/07/2016	6	3	23272.577	197893.851
1	75	0	0	0	0	0.546354341	11	0	3/07/2016	6	3	23243.375	197863.162
1	76	0	0	0	0	0.639539513	2	0	3/07/2016	6	3	23278.4975	197876.1455
1	77	0	0	0	0	0.57901394	10	0	3/07/2016	6	3	23264.508	197876.092
1	78	1	0	0	1	0.697313516	2	5	3/07/2016	6	3	23271.853	197875.416
1	79	1	1	3	3	0.686368385	2	5	3/07/2016	6	3	23273.222	197874.383
1	80	0	0	0	0	0.709786154	8	0	3/07/2016	6	3	23276.316	197879.973
1	81	1	0	0	1	0.6718466	8	4	3/07/2016	6	3	23275.291	197882.198
1	82	1	0	0	1	0.663721203	8	4	3/07/2016	6	3	23275.365	197882.292
1	83	0	0	0	0	0.661296662	8	0	3/07/2016	6	3	23275.166	197882.603
1	84	0	0	0	0	0.565652502	11	0	3/07/2016	6	3	23245.434	197863.362
1	85	0	0	0	0	0.635345257	11	0	3/07/2016	6	3	23245.842	197864.05
1	86	0	0	0	0	0.62096519	11	0	3/07/2016	6	3	23243.394	197863.949
1	87	0	0	0	0	0.239590849	1	0	3/07/2016	6	3	23300.503	197887.467
1	88	0	0	0	0	0.321404423	1	0	3/07/2016	6	3	23303.266	197886.944
1	89	0	0	0	0	0.266760391	1	0	3/07/2016	6	3	23303.437	197888.013
1	90	0	0	0	0	0.134921029	9	0	3/07/2016	6	3	23315.469	197899.334
1	91	1	0	0	1	0.188620259	9	2	3/07/2016	6	3	23317.218	197899.732
1	92	1	0	0	1	0.120423956	9	2	3/07/2016	6	3	23320.243	197899.033
1	93	0	0	0	0	0.126896498	9	0	3/07/2016	6	3	23319.467	197894.27
1	94	0	0	0	0	0.231624295	1	0	3/07/2016	6	3	23303.691	197888.767
1	95	0	0	0	0	0.114567596	9	0	3/07/2016	6	3	23320.299	197899.236
1	96	0	0	0	0	0.135849901	9	0	3/07/2016	6	3	23319.205	197899.232
1	97	1	1	1	0	0.162541555	9	2	3/07/2016	6	3	23319.095	197899.897
1	98	0	0	0	0	0.097270757	9	0	3/07/2016	6	3	23314.16	197899.089
1	99	0	0	0	0	0.076863056	9	0	3/07/2016	6	3	23312.953	197898.95
1	100	0	0	0	0	0.80587964	3	0	3/07/2016	6	3	23255.002	197865.832
1	101	0	0	0	0	0.593249642	10	0	3/07/2016	6	3	23264.441	197880.552
1	102	1	0	0	1	0.517430867	8	4	3/07/2016	6	3	23275.189	197885.045
1	103	0	0	0	0	0.607807001	10	0	3/07/2016	6	3	23265.783	197880.951
1	104	0	0	0	0	0.735497992	10	0	3/07/2016	6	3	23264.957	197878.739
1	105	0	0	0	0	0.802642768	6	0	3/07/2016	6	3	23258.051	197893.519
1	106	0	1	1	0	0.298834247	10	0	3/07/2016	6	3	23265.288	197882.117
1	107	0	0	0	0	0.719640788	8	0	3/07/2016	6	3	23274.677	197883.631
1	108	0	0	0	0	0.867526722	6	0	3/07/2016	6	3	23258.114	197890.845
1	109	0	0	0	0	0.531227963	11	0	3/07/2016	6	3	23242.155	197863.619
1	110	0	0	0	0	0.694252098	3	0	3/07/2016	6	3	23250.859	197866.526
1	111	0	0	0	0	0.651315299	2	0	4/07/2016	7	4	23273.453	197875.135
1	112	1	0	0	0	0.867951894	6	8	4/07/2016	7	4	23258.139	197890.932
1	113	1	0	0	0	0.804028514	6	8	4/07/2016	7	4	23260.147	197893.101
1	114	0	0	0	0	0.6655912	11	0	4/07/2016	7	4	23242.925	197865.466
1	115	0	0	0	0	0.796023051	3	0	4/07/2016	7	4	23257.139	197866.315
1	116	0	0	0	0	0.745558838	3	0	4/07/2016	7	4	23248.719	197866.449
1	117	0	0	0	0	0.698448559	11	0	4/07/2016	7	4	23244.748	197866.397
1	118	0	0	0	0	0.647165286	3	0	4/07/2016	7	4	23248.201	197864.097
1	119	0	0	0	0	0.582679243	11	0	4/07/2016	7	4	23240.703	197868.393
1	120	1	1	1	0	0.700309145	11	11	4/07/2016	7	4	23246.77	197866.293
1	121	0	0	0	0	0.626573038	11	0	4/07/2016	7	4	23243.869	197864.047
1	122	1	1	1	0	0.470075967	11	11	4/07/2016	7	4	23246.083	197868.457
1	123	0	0	0	0	0.521727739	3	0	4/07/2016	7	4	23258.59	197864.319
1	124	0	0	0	0	0.560490403	11	0	4/07/2016	7	4	23242.665	197862.142
1	125	0	0	0	0	0.586482499	3	0	4/07/2016	7	4	23258.229	197864.412
1	126	0	0	0	0	0.644232226	4	0	4/07/2016	7	4	23278.383	197878.522
1	127	0	1	1	0	0.161322746	9	0	4/07/2016	7	4	23316.473	197899.827
1	128	0	0	0	0	0.118969399	9	0	4/07/2016	7	4	23315.67	197899.725
1	129	0	0	0	0	0.170442348	9	0	4/07/2016	7	4	23319.215	197900.218
1	130	1	1	1	2	0.12385612	9	2	4/07/2016	7	4	23319.898	197898.502
1	131	1	0	0	0	0.153787737	9	2	4/07/2016	7	4	23318.72	197897.988
1	132	1	0	0	0	0.181267017	9	2	4/07/2016	7	4	23317.926	197899.576
1	133	0	0	0	0	0.118802231	9	0	4/07/2016	7	4	23318.14	197893.838
1	134	0	0	0	0	0.159188716	9	0	4/07/2016	7	4	23316.018	197893.776
1	135	0	0	0	0	0.138291034	9	0	4/07/2016	7	4	23320.511	197898.246
1	136	1	1	1	0	0.110531564	9	2	4/07/2016	7	4	23321.096	197898.639
1	137	0	0	0	0	0.077417035	9	0	4/07/2016	7	4	23312.76	197900.111
1	138	1	0	0	1	0.131506006	9	2	4/07/2016	7	4	23319.401	197898.578
1	139	1	0	0	0	0.151489994	9	2	4/07/2016	7	4	23318.627	197898.919
1	140	1	1	2	0	0.13596357	9	2	4/07/2016	7	4	23319.472	197899.213
1	141	0	0	0	0	0.144070638	9	0	4/07/2016	7	4	23319.184	197899.678
1	142	0	0	0	0	0.122207976	9	0	4/07/2016	7	4	23319.876	197899.3
1	143	0	0	0	0	0.189998256	1	0	4/07/2016	7	4	23302.938	197888.852
1	144	0	0	0	0	0.522182698	1	0	4/07/2016	7	4	23300.919	197885.738
1	145	0	0	0	0	0.568056223	1	0	4/07/2016	7	4	23301.429	197885.231
1	146	1	1	1	1	0.224450525	1	3	4/07/2016	7	4	23300.9	197887.686
1	147	0	0	0	0	0.631445405	2	0	4/07/2016	7	4	23278.551	197874.367
1	148	0	0	0	0	0.663719221	2	0	4/07/2016	7	4	23277.425	197873.499
1	149	0	0	0	0	0.666304524	2	0	4/07/2016	7	4	23277.786	197873.052
1	150	1	0	0	0	0.657198063	2	5	4/07/2016	7	4	23276.363	197872.545
1	151	0	0	0	0	0.66698243	2	0	4/07/2016	7	4	23277.884	197873.355
1	152	0	0	0	0	0.661212268	2	0	4/07/2016	7	4	23276.811	197872.485
1	153	1	0	0	0	0.674599952	2	5	4/07/2016	7	4	23273.484	197873.908
1	154	0	0	0	0	0.668662555	2	0	4/07/2016	7	4	23278.112	197873.337
1	155	1	0	0	0	0.660507544	2	5	4/07/2016	7	4	23277.107	197873.18
1	156	1	0	0	0	0.707801602	2	5	4/07/2016	7	4	23276.093	197873.279
1	157	1	0	0	0	0.666592159	2	5	4/07/2016	7	4	23277.571	197872.844
1	158	0	0	0	0	0.728050433	2	0	4/07/2016	7	4	23276.619	197874.214
1	159	1	0	0	0	0.708529998	2	5	4/07/2016	7	4	23276.233	197873.411
1	160	0	0	0	0	0.621164222	2	0	4/07/2016	7	4	23279.06	197873.496
1	161	1	0	0	0	0.696586879	2	5	4/07/2016	7	4	23273.499	197874.82
1	162	1	0	0	0	0.611315922	8	4	4/07/2016	7	4	23276.197	197882.618
1	163	0	0	0	0	0.716933701	8	0	4/07/2016	7	4	23276.072	197880.045
1	164	1	1	1	0	0.636992459	8	4	4/07/2016	7	4	23271.628	197881.788
1	165	0	0	0	0	0.636941906	7	0	4/07/2016	7	4	23275.59	197891.349
1	166	1	0	0	1	0.537861293	8	4	4/07/2016	7	4	23276.051	197884.487
1	167	1	1	1	0	0.594993389	5	1	4/07/2016	7	4	23274.305	197891.158
1	168	1	1	1	1	0.709710281	8	4	4/07/2016	7	4	23275.157	197883.907
1	169	0	0	0	0	0.588904077	5	0	4/07/2016	7	4	23274.986	197892.273
1	170	0	0	0	0	0.725634819	8	0	4/07/2016	7	4	23273.856	197883.83
1	171	0	0	0	0	0.680269927	7	0	4/07/2016	7	4	23276.135	197891.045
1	172	1	0	0	0	0.689533092	8	4	4/07/2016	7	4	23274.074	197883.72
1	173	1	0	0	0	0.671843895	8	4	4/07/2016	7	4	23275.304	197884.433
1	174	0	0	0	0	0.47820556	8	0	4/07/2016	7	4	23275.296	197885.318
1	175	1	0	0	0	0.307589124	11	11	4/07/2016	7	4	23242.226	197870.319
1	176	1	1	2	0	0.75449935	11	11	4/07/2016	7	4	23238.699	197866.299
1	177	0	0	0	0	0.177438629	11	0	4/07/2016	7	4	23241.949	197871.166
1	178	0	0	0	0	0.155263261	9	0	5/07/2016	8	5	23316.042	197899.759
1	180	1	0	0	1	0.166830266	9	2	5/07/2016	8	5	23319.296	197899.797
1	181	0	0	0	0	0.692125393	5	0	5/07/2016	8	5	23268.755	197890.634
1	182	1	1	1	0	0.508773694	5	1	5/07/2016	8	5	23270.288	197890.121
1	183	1	0	0	1	0.795910976	7	7	5/07/2016	8	5	23280.095	197893.651
1	184	1	0	0	2	0.84090515	7	7	5/07/2016	8	5	23280.52	197892.391
1	185	0	0	0	0	0.561373334	4	0	5/07/2016	8	5	23280.483	197878.84
1	186	1	1	1	1	0.690502489	2	5	5/07/2016	8	5	23274.243	197874.524
1	187	1	1	2	2	0.693413747	2	5	5/07/2016	8	5	23274.017	197874.688
1	188	0	0	0	0	0.728459558	2	0	5/07/2016	8	5	23273.644	197877.971
1	189	1	0	0	0	0.67892546	2	5	5/07/2016	8	5	23271.491	197874.649
1	190	1	0	0	2	0.692210627	2	5	5/07/2016	8	5	23272.787	197874.669
1	191	1	0	0	1	0.699549275	2	5	5/07/2016	8	5	23273.456	197874.939
1	192	1	0	0	1	0.671144129	10	5	5/07/2016	8	5	23268.612	197875.951
1	193	1	0	0	1	0.709911219	10	5	5/07/2016	8	5	23269.147	197878.476
1	194	1	0	0	1	0.684034331	2	5	5/07/2016	8	5	23273.156	197874.296
1	195	1	0	0	1	0.689970242	2	5	5/07/2016	8	5	23273.598	197874.56
1	196	1	1	1	0	0.655713934	2	5	5/07/2016	8	5	23272.546	197875.615
1	197	0	0	0	0	0.646986927	2	0	5/07/2016	8	5	23272.705	197875.049
1	198	1	0	0	1	0.625253736	11	11	5/07/2016	8	5	23241.598	197867.754
1	199	1	0	0	1	0.665481637	11	11	5/07/2016	8	5	23239.204	197869.161
1	200	0	0	0	0	0.70344152	8	0	6/07/2016	9	6	23273.579	197880.051
1	201	0	0	0	0	0.15544448	9	0	6/07/2016	9	6	23319.02	197900.005
1	202	0	0	0	0	0.632651844	11	0	6/07/2016	9	6	23239.654	197867.919
1	203	1	0	0	1	0.785265433	3	10	6/07/2016	9	6	23249.232	197866.511
1	204	1	0	0	1	0.865190268	3	10	6/07/2016	9	6	23255.485	197866.529
1	205	1	0	0	1	0.671360427	3	10	6/07/2016	9	6	23253.583	197866.79
1	206	1	0	0	0	0.580275867	3	10	6/07/2016	9	6	23251.195	197867.658
1	207	1	1	1	1	0.617402476	11	11	6/07/2016	9	6	23241.299	197867.197
1	208	1	0	0	2	0.496851617	3	10	6/07/2016	9	6	23248.244	197868.754
1	209	0	0	0	0	0.661322613	11	0	6/07/2016	9	6	23243.259	197868.328
1	210	1	1	1	0	0.167950295	9	2	6/07/2016	9	6	23318.759	197899.836
1	211	1	0	0	3	0.148883712	9	2	6/07/2016	9	6	23318.989	197899.592
1	212	1	1	2	3	0.168708138	9	2	6/07/2016	9	6	23318.479	197899.259
1	213	0	0	0	0	0.13846134	9	0	6/07/2016	9	6	23318.985	197899.174
1	214	0	0	0	0	0.191604705	9	0	6/07/2016	9	6	23318.217	197899.486
1	215	0	0	0	0	0.702461517	2	0	6/07/2016	9	6	23274.43	197875.095
1	216	0	0	0	0	0.650082201	2	0	6/07/2016	9	6	23275.452	197873.065
1	217	1	1	1	1	0.684843963	11	11	6/07/2016	9	6	23238.905	197865.185
1	218	0	0	0	0	0.417272622	11	0	6/07/2016	9	6	23243.242	197869.662
1	219	0	0	0	0	0.113959595	9	0	6/07/2016	9	6	23320.099	197898.529
1	220	1	0	0	1	0.567523154	3	10	6/07/2016	9	6	23250.087	197868.011
1	221	0	0	0	0	0.649023385	2	0	7/07/2016	10	7	23273.954	197873.243
1	222	1	0	0	0	0.597966403	10	5	7/07/2016	10	7	23268.484	197875.388
1	223	1	0	0	1	0.568744507	2	5	7/07/2016	10	7	23268.699	197874.556
1	224	0	0	0	0	0.62121069	2	0	7/07/2016	10	7	23279.27	197873.83
1	225	1	0	0	1	0.688680806	2	5	7/07/2016	10	7	23271.784	197874.969
1	226	0	0	0	0	0.65720073	2	0	7/07/2016	10	7	23271.279	197873.982
1	227	0	0	0	0	0.591117272	4	0	7/07/2016	10	7	23279.401	197881.039
1	228	1	0	0	1	0.658553056	2	5	7/07/2016	10	7	23273.081	197875.522
1	229	0	0	0	0	0.687849755	2	0	7/07/2016	10	7	23273.37	197874.445
1	230	1	0	0	0	0.671008043	2	5	7/07/2016	10	7	23273.108	197873.858
1	231	1	0	0	0	0.640791084	2	5	7/07/2016	10	7	23271.195	197875.648
1	232	0	0	0	0	0.506808535	4	0	7/07/2016	10	7	23281.667	197881.165
1	233	0	0	0	0	0.496904155	4	0	7/07/2016	10	7	23280.833	197885.839
1	234	0	0	0	0	0.504716003	4	0	7/07/2016	10	7	23281.4	197881.234
1	235	0	0	0	0	0.460573703	4	0	7/07/2016	10	7	23280.153	197885.257
1	236	1	1	1	6	0.635145673	4	6	7/07/2016	10	7	23280.883	197884.375
1	237	0	0	0	0	0.623482307	4	0	7/07/2016	10	7	23280.13	197880.667
1	238	1	1	1	0	0.636187755	4	6	7/07/2016	10	7	23281.107	197884.652
1	239	0	0	0	0	0.586593455	4	0	7/07/2016	10	7	23280.539	197880.134
1	240	1	0	0	1	0.512651585	4	6	7/07/2016	10	7	23281.834	197880.441
1	241	0	0	0	0	0.39716347	1	0	7/07/2016	10	7	23291.963	197883.04
1	242	0	0	0	0	0.590648998	1	0	7/07/2016	10	7	23301.225	197883.518
1	243	0	0	0	0	0.623417186	1	0	7/07/2016	10	7	23300.228	197884.099
1	244	0	0	0	0	0.190294728	9	0	7/07/2016	10	7	23318.718	197900.002
1	245	0	0	0	0	0.483792211	7	0	7/07/2016	10	7	23283.924	197892.854
1	246	0	0	0	0	0.323941075	5	0	7/07/2016	10	7	23272.918	197893.425
1	247	1	0	0	1	0.277043603	5	1	7/07/2016	10	7	23271.654	197893.649
1	248	1	0	0	1	0.250136925	5	1	7/07/2016	10	7	23270.969	197893.433
1	249	0	0	0	0	0.584853972	5	0	7/07/2016	10	7	23269.988	197890.748
1	250	1	0	0	0	0.18006735	9	2	9/07/2016	12	8	23318.043	197900.078
1	251	1	0	0	1	0.116801414	9	2	9/07/2016	12	8	23319.824	197899.471
1	252	1	0	0	2	0.11436276	9	2	9/07/2016	12	8	23320.825	197898.629
1	253	1	0	0	1	0.114708324	9	2	9/07/2016	12	8	23313.919	197900.045
1	254	1	0	0	0	0.214902238	1	3	9/07/2016	12	8	23300.23	197887.567
1	255	0	0	0	0	0.329528076	1	0	9/07/2016	12	8	23302.988	197886.847
1	256	1	0	0	0	0.460670567	1	3	9/07/2016	12	8	23300.598	197886.248
1	257	1	1	1	1	0.808405371	7	7	9/07/2016	12	8	23280.766	197891.975
1	258	0	0	0	0	0.203966022	5	0	9/07/2016	12	8	23272.919	197894.382
1	259	1	1	1	1	0.212847305	5	1	9/07/2016	12	8	23272.145	197894.35
1	260	1	1	1	1	0.611005814	4	6	9/07/2016	12	8	23280.752	197884.713
1	261	1	0	0	0	0.728665019	7	7	9/07/2016	12	8	23282.111	197892.962
1	262	0	0	0	0	0.410571355	8	0	9/07/2016	12	8	23275.935	197885.362
1	263	0	0	0	0	0.463103823	8	0	9/07/2016	12	8	23275.986	197884.974
1	264	0	0	0	0	0.613012274	8	0	9/07/2016	12	8	23276.259	197882.528
1	265	0	0	0	0	0.227310334	8	0	9/07/2016	12	8	23276.985	197885.109
1	266	1	0	0	0	0.451290786	8	4	9/07/2016	12	8	23276.396	197884.5
1	267	1	1	1	2	0.482051873	8	4	9/07/2016	12	8	23275.225	197885.285
1	268	0	0	0	0	0.449732864	8	0	9/07/2016	12	8	23276.006	197885.045
1	269	1	0	0	1	0.723030908	8	4	9/07/2016	12	8	23275.024	197883.739
1	270	1	0	0	0	0.754626528	11	10	7/07/2016	10	7	23247.067	197865.119
1	271	1	1	1	0	0.630405513	11	11	7/07/2016	10	7	23239.244	197865.106
1	272	1	0	0	1	0.726139392	3	10	7/07/2016	10	7	23254.296	197865.822
1	273	0	0	0	0	0.862928845	3	0	7/07/2016	10	7	23256.057	197866.61
1	274	0	0	0	0	0.576769647	11	0	7/07/2016	10	7	23240.835	197868.114
1	275	0	0	0	0	0.676119751	2	0	7/07/2016	10	7	23273.831	197873.949
1	276	1	0	0	1	0.677569704	2	5	7/07/2016	10	7	23271.378	197874.65
1	277	0	0	0	0	0.641984762	2	0	7/07/2016	10	7	23270.864	197875.786
1	278	0	0	0	0	0.730319697	2	0	7/07/2016	10	7	23276.859	197874.311
1	279	1	0	0	1	0.64594783	2	5	7/07/2016	10	7	23269.979	197876.548
1	280	1	1	1	0	0.601349746	5	1	9/07/2016	12	8	23273.762	197891.287
1	281	0	0	0	0	0.560574672	11	0	9/07/2016	12	8	23241.038	197867.251
1	282	1	1	1	0	0.646522346	8	4	9/07/2016	12	8	23270.519	197881.32
1	283	1	0	0	1	0.216826171	5	1	9/07/2016	12	8	23270.694	197893.492
1	284	0	0	0	0	0.22469588	5	0	9/07/2016	12	8	23272.541	197894.39
1	285	0	0	0	0	0.112458865	9	0	9/07/2016	12	8	23313.734	197899.931
1	286	1	0	0	1	0.08694137	9	2	11/07/2016	14	9	23313.77	197899.505
1	287	1	1	1	0	0.160707702	9	2	11/07/2016	14	9	23316.745	197899.379
1	288	1	0	0	0	0.307697114	5	1	11/07/2016	14	9	23272.993	197893.901
1	289	0	0	0	0	0.583266965	1	0	11/07/2016	14	9	23300.896	197883.155
1	290	1	1	1	0	0.712823562	10	11	11/07/2016	14	9	23263.626	197876.89
1	291	0	0	0	0	0.707457088	6	0	11/07/2016	14	9	23260.683	197889.858
1	292	1	0	0	0	0.65075138	10	11	11/07/2016	14	9	23264.431	197876.46
1	293	0	0	0	0	0.580145993	10	0	11/07/2016	14	9	23264.603	197876.105
1	294	0	0	0	0	0.722126044	10	0	11/07/2016	14	9	23264.811	197877.062
1	295	1	0	0	0	0.524784893	5	1	11/07/2016	14	9	23269.628	197891.646
1	296	0	0	0	0	0.241959038	5	0	11/07/2016	14	9	23273.231	197894.058
1	297	1	1	1	0	0.722883627	10	11	11/07/2016	14	9	23262.672	197877.511
1	298	0	0	0	0	0.680151916	2	0	11/07/2016	14	9	23271.334	197874.876
1	299	0	0	0	0	0.601576691	6	0	11/07/2016	14	9	23263.53	197890.23
1	300	0	0	0	0	0.500262532	10	0	11/07/2016	14	9	23264.422	197875.813
1	301	0	0	0	0	0.648803159	10	0	11/07/2016	14	9	23263.214	197876.584
1	302	1	0	0	0	0.643630434	10	11	11/07/2016	14	9	23262.643	197876.479
1	303	1	0	0	0	0.490951417	10	11	11/07/2016	14	9	23262.783	197875.825
1	304	1	0	0	1	0.850504883	6	8	11/07/2016	14	9	23258.681	197892.866
1	305	0	0	0	0	0.504195933	10	0	11/07/2016	14	9	23264.594	197875.832
1	306	0	0	0	0	0.852483382	6	0	11/07/2016	14	9	23258.515	197892.662
1	307	0	0	0	0	0.660173604	10	0	11/07/2016	14	9	23260.091	197877.737
1	308	0	0	0	0	0.520013731	5	0	11/07/2016	14	9	23270.082	197891.608
1	309	0	0	0	0	0.655712693	2	0	11/07/2016	14	9	23272.342	197875.722
1	310	0	0	0	0	0.644241917	2	0	11/07/2016	14	9	23275.008	197872.866
1	311	1	0	0	0	0.61952179	7	7	11/07/2016	14	9	23283.237	197891.026
1	312	0	0	0	0	0.520827318	7	0	11/07/2016	14	9	23284.498	197891.515
1	313	1	0	0	1	0.82273429	7	7	11/07/2016	14	9	23281.154	197892.499
1	314	1	0	0	0	0.735869896	7	7	11/07/2016	14	9	23282.05	197892.922
1	315	0	0	0	0	0.698530221	7	0	11/07/2016	14	9	23282.509	197890.996
1	316	1	0	0	1	0.680332832	7	7	11/07/2016	14	9	23282.515	197893.131
1	317	1	0	0	1	0.764532352	7	7	11/07/2016	14	9	23281.802	197893.118
1	318	1	0	0	1	0.557988166	4	6	11/07/2016	14	9	23280.86	197881.585
1	319	1	0	0	1	0.516802503	4	6	11/07/2016	14	9	23279.394	197882.795
1	320	1	0	0	0	0.726742319	10	11	11/07/2016	14	9	23264.024	197878.778
1	321	1	0	0	0	0.364014065	11	11	11/07/2016	14	9	23242.471	197870.137
1	322	1	0	0	0	0.358224986	3	10	11/07/2016	14	9	23250.619	197869.031
1	323	0	0	0	0	0.716991193	10	0	11/07/2016	14	9	23264.12	197879.215
1	324	1	0	0	0	0.71963328	2	5	11/07/2016	14	9	23272.507	197878.262
1	325	0	0	0	0	0.723742077	2	0	11/07/2016	14	9	23275.805	197876.179
