"id" "id_2" "W2mean" "Sl2mean" "NDVI2mean" "x" "y" "site" "PredReg"
"643" 3059 1 372716.845403886 44.3556290960433 0.253206224891022 23266.565686 197896.204558 "a" 0.000951990835289437
"644" 3088 1 343251.984249432 61.0807644565317 0.202286786279725 23281.065686 197896.204558 "a" 0.00101341548368863
"645" 3089 1 335352.761463941 67.2732875367522 0.193622803970068 23281.565686 197896.204558 "a" 0.000899560035339092
"646" 3090 1 326041.077699275 71.7542425051979 0.18674245094713 23282.065686 197896.204558 "a" 0.000713752397636204
"647" 3091 1 320448.134194388 71.7612698367847 0.176729548639547 23282.565686 197896.204558 "a" 0.000729152258501997
"648" 3092 1 315424.448988971 72.4655352114672 0.16630426925906 23283.065686 197896.204558 "a" 0.0007728498209867
"649" 3093 1 313904.919999033 70.6840588132975 0.160915415333839 23283.565686 197896.204558 "a" 0.000836004621867795
"650" 3094 1 317766.893876949 68.4123994246037 0.15719575328724 23284.065686 197896.204558 "a" 0.00110075914045555
"651" 3095 1 324029.65346203 65.7173958883646 0.158808961330834 23284.565686 197896.204558 "a" 0.00139610541453433
"652" 3096 1 333427.524907558 62.751094270445 0.156404908683632 23285.065686 197896.204558 "a" 0.00227405879231999
"653" 3097 1 342971.83333609 58.4893062156101 0.153076979623962 23285.565686 197896.204558 "a" 0.00382124056170398
"654" 3098 1 355049.799298031 52.6984676991154 0.152880156826585 23286.065686 197896.204558 "a" 0.00659951759797004
"655" 3099 1 360927.721881279 48.8815828759456 0.154221992058538 23286.565686 197896.204558 "a" 0.00827604839692556
"656" 3100 1 367226.345089002 44.7087054884741 0.158076302257963 23287.065686 197896.204558 "a" 0.00987690456765247
"657" 3101 1 373477.939735455 39.538369756601 0.155408679420231 23287.565686 197896.204558 "a" 0.0140172627821879
"658" 3102 1 381055.612997279 35.2079103676475 0.152815277570476 23288.065686 197896.204558 "a" 0.0210128769243311
"659" 3103 1 386907.587410809 32.6429626423259 0.152090891619765 23288.565686 197896.204558 "a" 0.027703098827662
"660" 3104 1 390332.004880758 32.1972371396469 0.157253670229681 23289.065686 197896.204558 "a" 0.0280643852098813
"661" 3105 1 394803.802551732 31.4977797736314 0.158958981830879 23289.565686 197896.204558 "a" 0.0326106501570306
"662" 3106 1 399267.498411744 30.6783846055212 0.153606739790691 23290.065686 197896.204558 "a" 0.0455233786705393
"663" 3107 1 403326.252748781 30.407205719395 0.145673103259986 23290.565686 197896.204558 "a" 0.0663775625567887
"664" 3108 1 407835.297642683 29.1309434973249 0.140428160632482 23291.065686 197896.204558 "a" 0.0913241043053549
"665" 3109 1 404730.748339596 31.0817719658081 0.141987587804634 23291.565686 197896.204558 "a" 0.0772783853212074
"666" 3110 1 400615.879237959 32.6712820315895 0.146638726469943 23292.065686 197896.204558 "a" 0.0577524677180454
"667" 3111 1 396975.818735453 32.4342656490211 0.147030415537691 23292.565686 197896.204558 "a" 0.048953461207497
"668" 3112 1 394084.399680623 32.1657938191409 0.147483787838396 23293.065686 197896.204558 "a" 0.0427270129652757
"669" 3113 1 393743.369466008 31.5924833061433 0.15883975705488 23293.565686 197896.204558 "a" 0.03123574896526
"670" 3114 1 389435.682012098 31.8250918058853 0.176900384945374 23294.065686 197896.204558 "a" 0.0159659266997788
"671" 3115 1 383728.807799259 33.0313288873535 0.197571352706117 23294.565686 197896.204558 "a" 0.00708845596491325
"672" 3116 1 377224.57734739 35.1995732110721 0.21613247450789 23295.065686 197896.204558 "a" 0.0031997396693434
"673" 3117 1 367977.412691476 40.5639677288999 0.238234590693061 23295.565686 197896.204558 "a" 0.00115683342215416
"674" 3118 1 361676.114351039 46.2430646894817 0.263237566975939 23296.065686 197896.204558 "a" 0.000440638445646284
"675" 3119 1 356543.832936107 51.553376493702 0.284221020793522 23296.565686 197896.204558 "a" 0.000197323442710335
"676" 3120 1 350623.630009817 57.0375486984194 0.294328093577245 23297.065686 197896.204558 "a" 0.000114730296026815
"677" 3121 1 346676.148106638 61.2255550801622 0.304264722176804 23297.565686 197896.204558 "a" 7.32413890689583e-05
"678" 3122 1 338635.741997164 66.0271350582316 0.311326978325891 23298.065686 197896.204558 "a" 4.20583621076229e-05
"679" 3123 1 334495.117810312 65.2993644065112 0.310021051970169 23298.565686 197896.204558 "a" 3.61708264148873e-05
"680" 3124 1 332197.343533681 64.2494549635073 0.296131262523426 23299.065686 197896.204558 "a" 4.76440328273489e-05
"681" 3125 1 335380.946298138 60.9796742896608 0.283475968169348 23299.565686 197896.204558 "a" 7.76626679030766e-05
"682" 3126 1 339334.783581652 56.9098835404296 0.269355973687003 23300.065686 197896.204558 "a" 0.000136402378975006
"683" 3127 1 343152.295862613 52.3527215853823 0.263053533073611 23300.565686 197896.204558 "a" 0.000192367562623667
"684" 3128 1 350630.77596762 49.0491663578332 0.265708162155657 23301.065686 197896.204558 "a" 0.000250549915032448
"685" 3129 1 361097.10744205 46.0682035098214 0.271337753239133 23301.565686 197896.204558 "a" 0.00034420523070522
"686" 3130 1 374443.557989932 41.0100415170401 0.285006925941662 23302.065686 197896.204558 "a" 0.000432313408856173
"687" 3131 1 376717.98149713 41.5462682643107 0.304415047388173 23302.565686 197896.204558 "a" 0.000282073394548114
"688" 3132 1 375166.977654309 43.6692614734296 0.324847419968139 23303.065686 197896.204558 "a" 0.000150651315366218
"689" 3133 1 374361.967194905 44.6868503395038 0.342353725325103 23303.565686 197896.204558 "a" 9.01184815328578e-05
"690" 3134 1 372193.146957987 45.599830847953 0.354677102467343 23304.065686 197896.204558 "a" 5.83966995286522e-05
"691" 3135 1 370541.892675673 46.1181176255202 0.359470415090211 23304.565686 197896.204558 "a" 4.75667257471206e-05
"692" 3136 1 367491.849984357 47.3025508273757 0.360307328164522 23305.065686 197896.204558 "a" 4.05270190513976e-05
"693" 3137 1 366450.631181807 49.6862881065998 0.358398158913636 23305.565686 197896.204558 "a" 4.07386038740326e-05
"694" 3138 1 365546.297801731 49.2914478780419 0.349921218785587 23306.065686 197896.204558 "a" 4.92908658690285e-05
"695" 3142 1 354878.368176856 57.4684138191753 0.293781238008476 23308.065686 197896.204558 "a" 0.000141042328564335
"696" 3145 1 352818.888322586 70.0210540278879 0.252282002500384 23309.565686 197896.204558 "a" 0.000398762245047766
"697" 3146 1 356409.510150188 67.6053872875631 0.229857496883272 23310.065686 197896.204558 "a" 0.000863872394765208
"698" 3147 1 361742.72219441 64.7044828503463 0.216098308088414 23310.565686 197896.204558 "a" 0.00159758659035668
"699" 3148 1 372121.388407624 57.7236877619279 0.202529609408261 23311.065686 197896.204558 "a" 0.00368381690992441
"700" 3149 1 382529.349175715 50.0388000463025 0.190715966525849 23311.565686 197896.204558 "a" 0.00808894284375242
"701" 3150 1 394859.002061311 37.6111855552388 0.181453795044456 23312.065686 197896.204558 "a" 0.0179642804178876
"702" 3151 1 408168.07089365 24.3406059155863 0.179333621439184 23312.565686 197896.204558 "a" 0.0340883709601646
"703" 3152 1 419638.118830162 17.7127917908975 0.177289788848808 23313.065686 197896.204558 "a" 0.0588627922576715
"704" 3153 1 426411.954955074 14.2696912567519 0.176957392061615 23313.565686 197896.204558 "a" 0.0788700482399189
"705" 3154 1 432030.296610841 11.2245128221624 0.176785530183837 23314.065686 197896.204558 "a" 0.0997389125548623
"706" 3155 1 436072.344398835 9.05624909056035 0.177018245299258 23314.565686 197896.204558 "a" 0.116657155558375
"707" 3156 1 438086.938372831 8.51777992689043 0.176908208660047 23315.065686 197896.204558 "a" 0.126666589663245
"708" 3157 1 438576.02451862 8.44992159148091 0.176299412815525 23315.565686 197896.204558 "a" 0.131002285598275
"709" 3158 1 438546.686073542 8.76116452437911 0.177438751286619 23316.065686 197896.204558 "a" 0.127356890875574
"710" 3159 1 438373.4872646 9.24983839896893 0.179903246698318 23316.565686 197896.204558 "a" 0.119247521039731
"711" 3160 1 438509.195077761 9.60917325940265 0.186742211853878 23317.065686 197896.204558 "a" 0.101555067363103
"712" 3161 1 438612.205847287 9.58303144214112 0.191800007825884 23317.565686 197896.204558 "a" 0.0900170586913789
"713" 3162 1 438742.946326638 9.72542653386235 0.196432414188455 23318.065686 197896.204558 "a" 0.0806214041607551
"714" 3163 1 439216.954047218 9.728087610529 0.198377701870173 23318.565686 197896.204558 "a" 0.0783003721961472
"715" 3164 1 439564.224216779 9.75069207275134 0.199455301383158 23319.065686 197896.204558 "a" 0.0773126912686177
"716" 3165 1 440417.894072274 9.71764819109883 0.201116678074552 23319.565686 197896.204558 "a" 0.0768225189389621
"717" 3166 1 441350.401997041 9.54455269053138 0.199218779869126 23320.065686 197896.204558 "a" 0.0837424695419474
"718" 3167 1 442263.507243114 9.66109585402123 0.19913902320402 23320.565686 197896.204558 "a" 0.0871246113929041
"719" 3168 1 443290.686164304 10.2141551393929 0.198454409065541 23321.065686 197896.204558 "a" 0.0924291815191014
"720" 3169 1 443374.501772112 11.0622610140795 0.197838500360941 23321.565686 197896.204558 "a" 0.0941700078829308
"721" 3170 1 443394.765822952 12.0558901187032 0.19718395124161 23322.065686 197896.204558 "a" 0.0957835132065925
"722" 3171 1 443020.523047206 13.8562482652538 0.190355782259347 23322.565686 197896.204558 "a" 0.111498562612179
"723" 3172 1 443891.545007605 14.3103837522474 0.184395534777625 23323.065686 197896.204558 "a" 0.133116440711649
"724" 3173 1 444384.148098481 15.0537864294194 0.177348166193975 23323.565686 197896.204558 "a" 0.159867562851396
"725" 3174 1 444466.848281775 15.8078828972471 0.170183001254783 23324.065686 197896.204558 "a" 0.188468831533884
"726" 3175 1 443728.810035151 16.7090840911178 0.156163513923057 23324.565686 197896.204558 "a" 0.247739673657839
"727" 3237 1 364724.107367743 64.7148374025741 0.201097914470476 23249.065686 197895.704558 "a" 0.00274798683388472
"728" 3238 1 375910.204910993 57.6516441161524 0.188634687326372 23249.565686 197895.704558 "a" 0.0063660255995088
"729" 3239 1 382680.029565364 52.5988550114824 0.174645193355808 23250.065686 197895.704558 "a" 0.0125691221510132
"730" 3240 1 388650.599207179 48.134250456203 0.159498794924357 23250.565686 197895.704558 "a" 0.0245603272943063
"731" 3241 1 395042.807719576 44.2930617390356 0.149633898070467 23251.065686 197895.704558 "a" 0.0420971013253873
"732" 3242 1 405028.733656952 38.2493316818601 0.147637649535233 23251.565686 197895.704558 "a" 0.0678207912912237
"733" 3243 1 419057.557758826 30.1746612196129 0.14779792969293 23252.065686 197895.704558 "a" 0.119903672492172
"734" 3244 1 423665.099329413 29.4158679735837 0.144489596800089 23252.565686 197895.704558 "a" 0.155039728059944
"735" 3245 1 426906.695543346 29.0332631638353 0.141434117712581 23253.065686 197895.704558 "a" 0.187508952594647
"736" 3246 1 430685.672026188 28.2041831102299 0.142276887615573 23253.565686 197895.704558 "a" 0.210965711829193
"737" 3247 1 434531.294552365 27.0649865498464 0.15424972787375 23254.065686 197895.704558 "a" 0.186543127197624
"738" 3248 1 434604.36171312 26.8090538473491 0.163238983877865 23254.565686 197895.704558 "a" 0.152566714596286
"739" 3249 1 428398.768504161 32.7244095676172 0.169635157499398 23255.065686 197895.704558 "a" 0.102610260366376
"740" 3250 1 423104.834432552 37.3807211432237 0.16917032963141 23255.565686 197895.704558 "a" 0.0836126969309931
"741" 3251 1 419859.203204181 39.0767645621672 0.166314624336808 23256.065686 197895.704558 "a" 0.0785314091797911
"742" 3252 1 418035.751710526 40.0703873693316 0.160289867974669 23256.565686 197895.704558 "a" 0.0846956850236451
"743" 3253 1 416037.929105366 40.7696645904607 0.150838847344607 23257.065686 197895.704558 "a" 0.0986530973287409
"744" 3254 1 414465.431786282 40.9230380070917 0.141785102509197 23257.565686 197895.704558 "a" 0.11546880926394
"745" 3255 1 411414.381845049 42.6491479156784 0.133552494822143 23258.065686 197895.704558 "a" 0.124682674925853
"746" 3256 1 411278.275274958 41.7155489883245 0.135940027602405 23258.565686 197895.704558 "a" 0.117110055401169
"747" 3257 1 414555.475642801 36.332074649173 0.143747475331475 23259.065686 197895.704558 "a" 0.110509656941505
"748" 3258 1 418301.165923559 33.1431528054404 0.149677155666008 23259.565686 197895.704558 "a" 0.111186786282906
"749" 3259 1 419439.610185918 32.0975858674271 0.159046138448446 23260.065686 197895.704558 "a" 0.0925369823957142
"750" 3260 1 416060.251251855 32.5223448634299 0.16275013188931 23260.565686 197895.704558 "a" 0.0733541710408253
"751" 3261 1 412320.722563481 33.914712211204 0.165628069416574 23261.065686 197895.704558 "a" 0.0582399709997692
"752" 3262 1 409852.160791305 34.4865334226255 0.167538787790176 23261.565686 197895.704558 "a" 0.0499038066703992
"753" 3263 1 405058.330876531 35.3898584704242 0.169521232271326 23262.065686 197895.704558 "a" 0.0385527598313772
"754" 3264 1 396763.866016447 39.4993356137527 0.166007948532987 23262.565686 197895.704558 "a" 0.0294824526871001
"755" 3265 1 392154.268949116 42.7109528848118 0.1673240623326 23263.065686 197895.704558 "a" 0.0232595762376305
"756" 3266 1 387538.882305582 45.4846447661228 0.168274231605827 23263.565686 197895.704558 "a" 0.0185011170768131
"757" 3267 1 381270.508299539 47.9620287312705 0.166726572675066 23264.065686 197895.704558 "a" 0.0146108358428662
"758" 3268 1 379549.844952688 47.2161576884899 0.16940483001789 23264.565686 197895.704558 "a" 0.0125944265208615
"759" 3269 1 379204.072248402 45.9220535326782 0.172879586747496 23265.065686 197895.704558 "a" 0.0112931247217076
"760" 3270 1 380205.054778555 43.9959344668822 0.175091407182014 23265.565686 197895.704558 "a" 0.011123815569271
"761" 3271 1 380870.361803052 42.35026479046 0.184274068640292 23266.065686 197895.704558 "a" 0.00894149967115953
"762" 3272 1 379872.691517857 41.5571258197255 0.207807797282077 23266.565686 197895.704558 "a" 0.00451823494686075
"763" 3273 1 381450.325512918 38.9944055328253 0.23825292219999 23267.065686 197895.704558 "a" 0.00211885965786228
"764" 3274 1 377412.20630278 40.0081310804087 0.266797688974992 23267.565686 197895.704558 "a" 0.000811819050988455
"765" 3275 1 370609.626339643 43.5827924412413 0.28418144029597 23268.065686 197895.704558 "a" 0.000372076999087853
"766" 3299 1 382358.055231575 43.6342742168234 0.176331495364607 23280.065686 197895.704558 "a" 0.0118398776223794
"767" 3300 1 369206.91442811 50.0519759824564 0.166075390691113 23280.565686 197895.704558 "a" 0.00869130636146584
"768" 3301 1 358083.805219868 56.076120145547 0.156406996212251 23281.065686 197895.704558 "a" 0.00686962952395833
"769" 3302 1 349754.669121279 60.3084402549757 0.149758290292978 23281.565686 197895.704558 "a" 0.00566714869812872
"770" 3303 1 341855.883767404 62.9976462988268 0.144846733701554 23282.065686 197895.704558 "a" 0.00454559813504121
"771" 3304 1 334136.015395862 65.1805417963912 0.13836595464844 23282.565686 197895.704558 "a" 0.00383470002465758
"772" 3305 1 328931.046739643 65.8176428343338 0.133029592717144 23283.065686 197895.704558 "a" 0.00351011986652596
"773" 3306 1 329350.321705791 63.8047102814229 0.131618277319083 23283.565686 197895.704558 "a" 0.00371667448927357
"774" 3307 1 328681.274121094 64.9414436035237 0.13293133421492 23284.065686 197895.704558 "a" 0.00348028566947704
"775" 3308 1 334465.995187593 61.8422563933436 0.137519576058058 23284.565686 197895.704558 "a" 0.00398243878544253
"776" 3309 1 341898.105168906 58.3016836672035 0.140241468840985 23285.065686 197895.704558 "a" 0.00516082167308921
"777" 3310 1 351615.778939657 52.6038542465069 0.140313829646252 23285.565686 197895.704558 "a" 0.00795557967274452
"778" 3311 1 358122.645182566 49.0997082060764 0.140922223122038 23286.065686 197895.704558 "a" 0.0104618347334974
"779" 3312 1 366001.05740109 45.1448552733338 0.141544667516249 23286.565686 197895.704558 "a" 0.0146041123265087
"780" 3313 1 373162.265605155 40.795161298682 0.144828128505001 23287.065686 197895.704558 "a" 0.0183631503444898
"781" 3314 1 381392.167846162 36.624909119878 0.147634623313277 23287.565686 197895.704558 "a" 0.0244856939625575
"782" 3315 1 388044.705910211 32.6825546998753 0.144986284826388 23288.065686 197895.704558 "a" 0.0351256083632148
"783" 3316 1 395366.387991166 30.1291946705635 0.144155381669045 23288.565686 197895.704558 "a" 0.0492324151434243
"784" 3317 1 400771.666242503 28.9045103112806 0.14751871921785 23289.065686 197895.704558 "a" 0.0568345347796995
"785" 3318 1 400933.912770851 29.683086782983 0.149446949280301 23289.565686 197895.704558 "a" 0.054454151342856
"786" 3319 1 404475.206390123 29.2504666832649 0.1505835093634 23290.065686 197895.704558 "a" 0.0614589296909954
"787" 3320 1 409744.957319497 28.0564015449307 0.146472956053114 23290.565686 197895.704558 "a" 0.0849810251401153
"788" 3321 1 409226.586314883 28.1637947812424 0.14315441617609 23291.065686 197895.704558 "a" 0.0903546498415864
"789" 3322 1 406605.278008573 29.805114912795 0.142628832053901 23291.565686 197895.704558 "a" 0.0821864685487324
"790" 3323 1 403792.728302632 30.5589319412332 0.144195560236246 23292.065686 197895.704558 "a" 0.0702801272879516
"791" 3324 1 401766.059821052 30.3638029935694 0.142119780490755 23292.565686 197895.704558 "a" 0.0680514562752343
"792" 3325 1 400204.39148497 29.0457981539217 0.141823022914565 23293.065686 197895.704558 "a" 0.0642098292978011
"793" 3326 1 397158.118940177 28.7595340972032 0.152500480755403 23293.565686 197895.704558 "a" 0.0427893682884988
"794" 3327 1 392245.238511419 29.0855952675639 0.167353463516265 23294.065686 197895.704558 "a" 0.0233345277685526
"795" 3328 1 386381.94388455 30.3610206048365 0.182775802036715 23294.565686 197895.704558 "a" 0.0119026979868757
"796" 3329 1 380989.935343921 33.0495174032929 0.196914661765975 23295.065686 197895.704558 "a" 0.0063838365047432
"797" 3330 1 373947.560198132 38.0484229424373 0.217894228522454 23295.565686 197895.704558 "a" 0.00263270620309746
"798" 3331 1 367440.330521604 43.9455596730271 0.236202186802263 23296.065686 197895.704558 "a" 0.00119353532537229
"799" 3332 1 363265.622296438 50.0891389856913 0.253431675482723 23296.565686 197895.704558 "a" 0.000618421507185202
"800" 3333 1 357717.085231033 55.4036534473786 0.264142819627119 23297.065686 197895.704558 "a" 0.000359724958133966
"801" 3334 1 351338.688011021 59.3190311423103 0.276158253608352 23297.565686 197895.704558 "a" 0.000194505731778002
"802" 3335 1 342573.342062276 64.5057683439881 0.283712124220118 23298.065686 197895.704558 "a" 0.000106672118727893
"803" 3336 1 337565.96227589 68.3093160023204 0.284635325964524 23298.565686 197895.704558 "a" 8.30234360427829e-05
"804" 3337 1 338752.00736025 66.0889966766444 0.275975385789905 23299.065686 197895.704558 "a" 0.00011091725223359
"805" 3338 1 342445.638476646 60.1839118354729 0.263232047852342 23299.565686 197895.704558 "a" 0.000185438800889135
"806" 3339 1 343679.126825475 57.6003813404448 0.254673723608333 23300.065686 197895.704558 "a" 0.000247575571710276
"807" 3340 1 345303.655727604 54.468191141792 0.253490596318365 23300.565686 197895.704558 "a" 0.00027509558788671
"808" 3341 1 351906.940213001 51.1881064900752 0.256130531856473 23301.065686 197895.704558 "a" 0.000344588287944401
"809" 3342 1 358758.323427265 48.7419672265844 0.262236652586997 23301.565686 197895.704558 "a" 0.00039710324398092
"810" 3343 1 369783.497001577 43.9066879997321 0.273800892455891 23302.065686 197895.704558 "a" 0.000475814979984135
"811" 3344 1 376781.53088614 42.5126645441179 0.291261746556974 23302.565686 197895.704558 "a" 0.000404960928092633
"812" 3345 1 381243.394437698 42.1243108655337 0.307205956498051 23303.065686 197895.704558 "a" 0.000320457257298196
"813" 3346 1 380523.43504902 43.668672136232 0.321312466069837 23303.565686 197895.704558 "a" 0.000211145457205013
"814" 3347 1 379631.854979797 43.72818189802 0.328518285406272 23304.065686 197895.704558 "a" 0.000166640170124297
"815" 3348 1 376985.790170682 44.2265513201686 0.331623805402192 23304.565686 197895.704558 "a" 0.000135909298933959
"816" 3349 1 374208.898472069 45.7785670525205 0.332373055352712 23305.065686 197895.704558 "a" 0.000117510273819097
"817" 3350 1 370591.088146355 47.8324088171614 0.334228607863907 23305.565686 197895.704558 "a" 9.49184476494143e-05
"818" 3351 1 370965.568411359 48.0206539039376 0.331035272100004 23306.065686 197895.704558 "a" 0.000105319554812631
"819" 3352 1 368641.907796637 48.2894210145424 0.325371787323381 23306.565686 197895.704558 "a" 0.000110707467406991
"820" 3353 1 361067.47653504 53.1325061285992 0.31601739951903 23307.065686 197895.704558 "a" 0.00010160297847395
"821" 3354 1 355973.640862606 59.5745358278209 0.306465761312996 23307.565686 197895.704558 "a" 0.000104827875125207
"822" 3355 1 354787.809226436 62.2161459145821 0.296226463559762 23308.065686 197895.704558 "a" 0.000131403745928333
"823" 3356 1 351615.014417938 68.1619057120796 0.282336626060019 23308.565686 197895.704558 "a" 0.000166393700502271
"824" 3357 1 351251.04407778 71.8901761410176 0.260032335386951 23309.065686 197895.704558 "a" 0.000300786530008885
"825" 3358 1 358346.990671246 68.3632438419398 0.240631310426829 23309.565686 197895.704558 "a" 0.000702654904414669
"826" 3359 1 365379.729942806 64.934883451255 0.223760370986108 23310.065686 197895.704558 "a" 0.00152695209027802
"827" 3360 1 370711.513416749 63.0858957498237 0.20609475982719 23310.565686 197895.704558 "a" 0.00313848056669858
"828" 3361 1 376491.42984322 57.9169944979257 0.194132530274919 23311.065686 197895.704558 "a" 0.00562871414731446
"829" 3362 1 386742.878157469 50.8855282902414 0.184398347634304 23311.565686 197895.704558 "a" 0.0115776360726113
"830" 3363 1 398744.241811612 40.4532027102441 0.178436056653753 23312.065686 197895.704558 "a" 0.0231133487242749
"831" 3364 1 411857.769722603 27.2525801722423 0.175527361616669 23312.565686 197895.704558 "a" 0.0441873152329558
"832" 3365 1 424154.249474569 16.6576300210524 0.172796018813102 23313.065686 197895.704558 "a" 0.0797376472791596
"833" 3366 1 429344.109401394 13.4283660651244 0.171829595748708 23313.565686 197895.704558 "a" 0.101027429872133
"834" 3367 1 433295.39138671 10.7878302410892 0.169901407355809 23314.065686 197895.704558 "a" 0.123973030196955
"835" 3368 1 436339.310737383 8.5218095493134 0.170470766406275 23314.565686 197895.704558 "a" 0.137785407416619
"836" 3369 1 437780.334643689 7.77185620559866 0.171783011150206 23315.065686 197895.704558 "a" 0.14127687705937
"837" 3370 1 437998.843604713 7.97421250980275 0.173176484300968 23315.565686 197895.704558 "a" 0.137892386937325
"838" 3371 1 437580.285706773 8.51359570637615 0.175330800585986 23316.065686 197895.704558 "a" 0.128920953260328
"839" 3372 1 437100.770229149 8.56674475381175 0.179944872637122 23316.565686 197895.704558 "a" 0.113244643680714
"840" 3373 1 436466.312777954 8.64140615235795 0.183997755676636 23317.065686 197895.704558 "a" 0.100005016352365
"841" 3374 1 436389.021045377 8.53788847799166 0.189581321026749 23317.565686 197895.704558 "a" 0.0868279773746948
"842" 3375 1 436911.11773563 8.66281721246565 0.192044208534077 23318.065686 197895.704558 "a" 0.0834257670591806
"843" 3376 1 437951.04995515 8.98149885440386 0.193578369551022 23318.565686 197895.704558 "a" 0.0838063304429836
"844" 3377 1 438915.380074674 9.32113261976611 0.196854608580968 23319.065686 197895.704558 "a" 0.0803435032422391
"845" 3378 1 440176.976206187 9.32778733543347 0.199821293270093 23319.565686 197895.704558 "a" 0.0785779239860031
"846" 3379 1 441584.383756359 9.56749202897863 0.20095463434911 23320.065686 197895.704558 "a" 0.0809597408475693
"847" 3380 1 442527.925320717 9.8628567871373 0.202725203444647 23320.565686 197895.704558 "a" 0.0805274622571066
"848" 3381 1 443355.164045955 10.2768819378196 0.204608551930491 23321.065686 197895.704558 "a" 0.0794868341991735
"849" 3382 1 444674.695813978 11.4123143010924 0.205754729760242 23321.565686 197895.704558 "a" 0.0815704969478434
"850" 3383 1 445744.314407895 12.1571510416834 0.20737339861954 23322.065686 197895.704558 "a" 0.0818704818447739
"851" 3384 1 446064.762218194 13.660084993278 0.200814357663273 23322.565686 197895.704558 "a" 0.0976327135763893
"852" 3385 1 445669.184392265 14.8095592881992 0.18935831946426 23323.065686 197895.704558 "a" 0.126856245833896
"853" 3386 1 445741.698738532 15.543676170447 0.180461954639394 23323.565686 197895.704558 "a" 0.156692642188931
"854" 3387 1 445652.699921753 16.1434916086071 0.169362465317296 23324.065686 197895.704558 "a" 0.20033438659106
"855" 3388 1 445128.130587359 17.1796645069661 0.155451368186911 23324.565686 197895.704558 "a" 0.263420623271697
"856" 3449 1 368405.558817638 67.6196672813026 0.223011251733685 23248.565686 197895.204558 "a" 0.00178550371911812
"857" 3450 1 373364.333514791 61.5951076622886 0.208729886776632 23249.065686 197895.204558 "a" 0.00329082315480268
"858" 3451 1 378529.925204502 56.8743069426249 0.196572020119441 23249.565686 197895.204558 "a" 0.00577169176996635
"859" 3452 1 385677.929212416 51.7784519744138 0.185178545504893 23250.065686 197895.204558 "a" 0.0108114993238112
"860" 3453 1 389942.0934462 49.2431332625966 0.173781659243548 23250.565686 197895.204558 "a" 0.0177526672401711
"861" 3454 1 394313.569743356 45.6866126295522 0.169046364170573 23251.065686 197895.204558 "a" 0.0244286164967257
"862" 3455 1 406048.440260659 38.1199240881005 0.162908894413951 23251.565686 197895.204558 "a" 0.0478152940676979
"863" 3456 1 415216.40295931 31.9151694134765 0.154841801461648 23252.065686 197895.204558 "a" 0.0863931665084342
"864" 3457 1 418398.970523167 32.283705681109 0.147403766728175 23252.565686 197895.204558 "a" 0.117923492423363
"865" 3458 1 423061.439338429 31.6948089037306 0.141000258392114 23253.065686 197895.204558 "a" 0.164161610789825
"866" 3459 1 430119.047775936 29.4485027174958 0.139470039393013 23253.565686 197895.204558 "a" 0.219592305649399
"867" 3460 1 434305.401409288 28.1676148704473 0.145095861615678 23254.065686 197895.204558 "a" 0.22564965327017
"868" 3461 1 436792.766971073 27.3135392100273 0.151586284701178 23254.565686 197895.204558 "a" 0.214479911895388
"869" 3462 1 432587.160840919 32.9672232132711 0.154987659506221 23255.065686 197895.204558 "a" 0.170752323396887
"870" 3463 1 428301.452179033 37.2064530554966 0.152567158233634 23255.565686 197895.204558 "a" 0.153522314965501
"871" 3464 1 423497.126554562 39.6246021735931 0.147431820652041 23256.065686 197895.204558 "a" 0.143877707494797
"872" 3465 1 421479.986280165 39.4849536942537 0.136450413923246 23256.565686 197895.204558 "a" 0.171554253508118
"873" 3466 1 420527.876403007 40.2332938763359 0.125438934671024 23257.065686 197895.204558 "a" 0.21130492357357
"874" 3467 1 419368.976684829 40.1144399630837 0.117710319671944 23257.565686 197895.204558 "a" 0.238960538141166
"875" 3468 1 418763.667757601 41.2429421732353 0.111864672853991 23258.065686 197895.204558 "a" 0.263832080819611
"876" 3469 1 423558.947973901 38.5138302791552 0.114798762305837 23258.565686 197895.204558 "a" 0.291051941500169
"877" 3470 1 427997.256170193 32.4536412114481 0.122125350645238 23259.065686 197895.204558 "a" 0.291040163993113
"878" 3471 1 429127.095342105 29.7541383947071 0.125385329546657 23259.565686 197895.204558 "a" 0.283247157130323
"879" 3472 1 428158.499656448 29.5843984609931 0.129981607879357 23260.065686 197895.204558 "a" 0.250221125875973
"880" 3473 1 425477.460917705 30.3897106244254 0.136221956097691 23260.565686 197895.204558 "a" 0.199659961358565
"881" 3474 1 421328.243232695 31.2432178985659 0.136842305452914 23261.065686 197895.204558 "a" 0.16907781349709
"882" 3475 1 416066.166425111 32.5593752885259 0.138494313672171 23261.565686 197895.204558 "a" 0.133057486719821
"883" 3476 1 410543.800609256 34.315026787254 0.141479055429187 23262.065686 197895.204558 "a" 0.0993659731461096
"884" 3477 1 403470.956766644 36.2264316555406 0.141023724986956 23262.565686 197895.204558 "a" 0.0751364700199109
"885" 3478 1 398647.967254341 39.5424109331787 0.135844424489684 23263.065686 197895.204558 "a" 0.070032342112755
"886" 3479 1 393054.514639759 42.7633172135408 0.134139984272846 23263.565686 197895.204558 "a" 0.0577826105622088
"887" 3480 1 392054.60777159 43.5199529036779 0.13249586800986 23264.065686 197895.204558 "a" 0.0577736682745968
