"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"choosers_on_followers"	"weight_day"
"6306"	"Parameters CF 6673 11_06_2020 01_27.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.55165842109339	11.7590052482269
"6307"	"Parameters CF 6674 11_06_2020 01_27.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.549941386844076	11.1642738209158
"6308"	"Parameters CF 6675 11_06_2020 01_28.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.534218505165529	6.51418492274295
"6309"	"Parameters CF 6676 11_06_2020 01_28.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.508079458003747	11.0308152614716
"6310"	"Parameters CF 6677 11_06_2020 01_28.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.568383082755568	14.7389605610812
"6311"	"Parameters CF 6678 11_06_2020 01_29.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.685823805014902	12.920362569426
"6312"	"Parameters CF 6679 11_06_2020 01_29.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.559137243162778	8.88290447608942
"6313"	"Parameters CF 668 11_06_2020 14_33.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.59966923176309	2.64279566062682
"6314"	"Parameters CF 6680 11_06_2020 01_29.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.524539982358429	15.2077507635217
"6315"	"Parameters CF 6681 11_06_2020 01_29.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.329029121690623	9.11617214919976
"6316"	"Parameters CF 6682 11_06_2020 01_30.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.595546820489448	8.82576934469125
"6317"	"Parameters CF 6683 11_06_2020 01_30.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.612573281557894	11.1894581213443
"6318"	"Parameters CF 6684 11_06_2020 01_30.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.596718409878964	6.69120588354849
"6319"	"Parameters CF 6685 11_06_2020 01_30.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.414510771315796	11.7857871403893
"6320"	"Parameters CF 6686 11_06_2020 01_31.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.476789121739506	10.0191923504209
"6321"	"Parameters CF 6687 11_06_2020 01_31.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.705811680430203	12.8967205479266
"6322"	"Parameters CF 6688 11_06_2020 01_31.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.580578510989567	9.57051549297339
"6323"	"Parameters CF 6689 11_06_2020 01_32.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.468015227707053	7.20879630074045
"6324"	"Parameters CF 669 11_06_2020 14_34.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.515686486413201	7.23674748343297
"6325"	"Parameters CF 6690 11_06_2020 01_32.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.581328233814914	6.1397595671741
"6326"	"Parameters CF 6691 11_06_2020 01_32.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.644796381784563	10.2558241845372
"6327"	"Parameters CF 6692 11_06_2020 01_33.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.719435009670785	7.79845849463359
"6328"	"Parameters CF 6693 11_06_2020 01_33.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.508033218507513	10.6633541879823
"6329"	"Parameters CF 6694 11_06_2020 01_33.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.747847447138034	11.8574275017792
"6330"	"Parameters CF 6695 11_06_2020 01_34.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.54472758493597	9.0452811819978
"6331"	"Parameters CF 6696 11_06_2020 01_34.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.70812421779973	8.43141788692459
"6332"	"Parameters CF 6697 11_06_2020 01_34.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.447688291236319	16.5108906564618
"6333"	"Parameters CF 6698 11_06_2020 01_34.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.575571426166985	10.2590498677891
"6334"	"Parameters CF 6699 11_06_2020 01_35.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.584017478956834	9.57672976946775
"6335"	"Parameters CF 67 11_06_2020 11_34.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.556878466784064	9.64785424447437
"6336"	"Parameters CF 670 11_06_2020 14_34.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.425651443066205	9.25990302986001
"6337"	"Parameters CF 6700 11_06_2020 01_35.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.487293453832398	7.66735507229534
"6338"	"Parameters CF 6701 11_06_2020 01_35.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.56139182852789	9.01654180851682
"6339"	"Parameters CF 6702 11_06_2020 01_36.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.476064718518095	11.147218875356
"6340"	"Parameters CF 6703 11_06_2020 01_36.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.57949380211952	14.48616892442
"6341"	"Parameters CF 6704 11_06_2020 01_36.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.449636171857149	12.2490907260642
"6342"	"Parameters CF 6705 11_06_2020 01_37.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.68375937011062	6.82757487926031
"6343"	"Parameters CF 6706 11_06_2020 01_37.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.47499373311339	10.1912779931272
"6344"	"Parameters CF 6707 11_06_2020 01_37.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.508026118371129	15.0881996438929
"6345"	"Parameters CF 6708 11_06_2020 01_38.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.604638422386811	13.529762996359
"6346"	"Parameters CF 6709 11_06_2020 01_38.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.628932367701164	11.2500925683932
"6347"	"Parameters CF 671 11_06_2020 14_34.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.536783809124309	10.3059478151681
"6348"	"Parameters CF 6710 11_06_2020 01_38.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.481845817038852	6.81849544995102
"6349"	"Parameters CF 6711 11_06_2020 01_38.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.382461917534262	12.1728594302492
"6350"	"Parameters CF 6712 11_06_2020 01_39.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.664553518491502	7.11847719324374
"6351"	"Parameters CF 6713 11_06_2020 01_39.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.427705736109936	10.3559708555322
"6352"	"Parameters CF 6714 11_06_2020 01_39.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.593976878458446	13.0143056208916
"6353"	"Parameters CF 6715 11_06_2020 01_39.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.533112350209104	8.45390507184297
"6354"	"Parameters CF 6716 11_06_2020 01_40.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.581537355177402	5.20167481015782
"6355"	"Parameters CF 6717 11_06_2020 01_40.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.545883701868475	7.39865831199925
"6356"	"Parameters CF 6718 11_06_2020 01_40.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.600039751354612	10.5969095352531
"6357"	"Parameters CF 6719 11_06_2020 01_41.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.624004039404343	7.85465328103838
"6358"	"Parameters CF 672 11_06_2020 14_35.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.67975969704501	18.279527237408
"6359"	"Parameters CF 6720 11_06_2020 01_41.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.622491943812371	10.2505483542285
"6360"	"Parameters CF 6721 11_06_2020 01_41.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.445134342467653	7.76809357425228
"6361"	"Parameters CF 6722 11_06_2020 01_42.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.669810607146664	8.57754860423849
"6362"	"Parameters CF 6723 11_06_2020 01_42.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.803585310158557	9.46182152008675
"6363"	"Parameters CF 6724 11_06_2020 01_42.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.741089340864576	8.46649011352172
"6364"	"Parameters CF 6725 11_06_2020 01_43.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.535340580438627	12.8192560951528
"6365"	"Parameters CF 6726 11_06_2020 01_43.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.463768094554951	8.53054001375977
"6366"	"Parameters CF 6727 11_06_2020 01_43.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.688821502247338	9.9034345352873
"6367"	"Parameters CF 6728 11_06_2020 01_44.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.402585870955804	12.7825962084969
"6368"	"Parameters CF 6729 11_06_2020 01_44.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.521674200065208	8.56722563117126
"6369"	"Parameters CF 673 11_06_2020 14_35.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.546130716540432	10.6113910552624
"6370"	"Parameters CF 6730 11_06_2020 01_44.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.55918993177177	8.84837686414999
"6371"	"Parameters CF 6731 11_06_2020 01_44.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.409884151489819	16.3970145089117
"6372"	"Parameters CF 6732 11_06_2020 01_45.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.646488583691744	7.61995475545399
"6373"	"Parameters CF 6733 11_06_2020 01_45.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.701495706596448	13.9733192652908
"6374"	"Parameters CF 6734 11_06_2020 01_45.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.479058530821351	10.4930692279727
"6375"	"Parameters CF 6735 11_06_2020 01_46.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.58526380282047	9.99211239346091
"6376"	"Parameters CF 6736 11_06_2020 01_46.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.616040673101579	8.74431475313239
"6377"	"Parameters CF 6737 11_06_2020 01_46.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.782262491567113	9.23139312326002
"6378"	"Parameters CF 6738 11_06_2020 01_47.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.649022144883007	13.0851525235986
"6379"	"Parameters CF 6739 11_06_2020 01_47.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.622698419226225	8.93261248021188
"6380"	"Parameters CF 674 11_06_2020 14_35.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.471992684942448	8.81859711423305
"6381"	"Parameters CF 6740 11_06_2020 01_47.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.632226723894325	14.8734987221936
"6382"	"Parameters CF 6741 11_06_2020 01_48.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.685845691090655	7.73064331564475
"6383"	"Parameters CF 6742 11_06_2020 01_48.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.459655135461491	12.5765962535339
"6384"	"Parameters CF 6743 11_06_2020 01_48.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.482053401418985	7.34172299733698
"6385"	"Parameters CF 6744 11_06_2020 01_48.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.587160072114325	12.6463998237373
"6386"	"Parameters CF 6745 11_06_2020 01_49.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.595393042698803	8.17832726951817
"6387"	"Parameters CF 6746 11_06_2020 01_49.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.581353683833346	10.1052133209594
"6388"	"Parameters CF 6747 11_06_2020 01_49.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.61052796685374	10.4395302555655
"6389"	"Parameters CF 6748 11_06_2020 01_50.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.653031695292867	9.42863229336833
"6390"	"Parameters CF 6749 11_06_2020 01_50.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.443327680590925	8.09702982116627
"6391"	"Parameters CF 675 11_06_2020 14_35.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.551656662934058	8.86427373287178
"6392"	"Parameters CF 6750 11_06_2020 01_50.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.604351818394552	14.0856589220697
"6393"	"Parameters CF 6751 11_06_2020 01_51.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.785790723865021	14.6538217036504
"6394"	"Parameters CF 6752 11_06_2020 01_51.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.366237011860007	15.5392480942849
"6395"	"Parameters CF 6753 11_06_2020 01_51.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.515919772600758	11.2728539191964
"6396"	"Parameters CF 6754 11_06_2020 01_52.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.595027368764367	11.6225920425499
"6397"	"Parameters CF 6755 11_06_2020 01_52.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.590350235481869	9.86412138504895
"6398"	"Parameters CF 6756 11_06_2020 01_52.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.478966364946767	12.0216424290474
"6399"	"Parameters CF 6757 11_06_2020 01_52.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.526140815157136	10.6847084631892
"6400"	"Parameters CF 6758 11_06_2020 01_53.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.351945292658101	18.3642652923173
"6401"	"Parameters CF 6759 11_06_2020 01_53.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.530490413506767	8.28993277841224
"6402"	"Parameters CF 676 11_06_2020 14_36.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.530900339017156	8.84791205719844
"6403"	"Parameters CF 6760 11_06_2020 01_53.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.476094899366669	7.96198302560219
"6404"	"Parameters CF 6761 11_06_2020 01_54.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.424097985735562	10.963945277855
"6405"	"Parameters CF 6762 11_06_2020 01_54.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.328165930995617	12.5802427927414
"6406"	"Parameters CF 6763 11_06_2020 01_54.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.592904128090386	13.0057729142884
"6407"	"Parameters CF 6764 11_06_2020 01_54.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.547262174653246	8.26780103612424
"6408"	"Parameters CF 6765 11_06_2020 01_55.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.495234414910655	11.4130471057992
"6409"	"Parameters CF 6766 11_06_2020 01_55.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.626531050435078	10.9806374613402
"6410"	"Parameters CF 6767 11_06_2020 01_55.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.704538067182897	11.8510219854044
"6411"	"Parameters CF 6768 11_06_2020 01_55.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.521713114889549	10.3468505740259
"6412"	"Parameters CF 6769 11_06_2020 01_56.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.508994494904014	8.31580331932404
"6413"	"Parameters CF 677 11_06_2020 14_36.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.629523606725443	8.08431023471029
"6414"	"Parameters CF 6770 11_06_2020 01_56.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.590135572015911	10.0889303466929
"6415"	"Parameters CF 6771 11_06_2020 01_56.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.521221489088407	13.0569672401087
"6416"	"Parameters CF 6772 11_06_2020 01_57.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.60711850382481	9.77229968858438
"6417"	"Parameters CF 6773 11_06_2020 01_57.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.484544606978093	4.33901592277241
"6418"	"Parameters CF 6774 11_06_2020 01_57.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.531751649481274	4.51767775458843
"6419"	"Parameters CF 6775 11_06_2020 01_57.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.514851435026737	8.23831904328523
"6420"	"Parameters CF 6776 11_06_2020 01_58.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.730621101575741	6.56009533932572
"6421"	"Parameters CF 6777 11_06_2020 01_58.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.763519633586321	6.0949696937523
"6422"	"Parameters CF 6778 11_06_2020 01_58.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.648661495417017	4.33634722674712
"6423"	"Parameters CF 6779 11_06_2020 01_59.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.569906829764599	7.37108912944679
"6424"	"Parameters CF 678 11_06_2020 14_36.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.733335566382047	7.04382276288832
"6425"	"Parameters CF 6780 11_06_2020 01_59.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.616221163555053	9.18115389073258
"6426"	"Parameters CF 6781 11_06_2020 01_59.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.652079895213124	10.9565647076132
"6427"	"Parameters CF 6782 11_06_2020 02_00.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.61440884781182	10.0736510345814
"6428"	"Parameters CF 6783 11_06_2020 02_00.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.666025658942948	10.6174689622499
"6429"	"Parameters CF 6784 11_06_2020 02_00.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.495213390004206	9.98809411465634
"6430"	"Parameters CF 6785 11_06_2020 02_01.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.502477318829524	8.37363793275965
"6431"	"Parameters CF 6786 11_06_2020 02_01.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.52229441109214	7.65243878453277
"6432"	"Parameters CF 6787 11_06_2020 02_01.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.473022842849334	6.84667258545025
"6433"	"Parameters CF 6788 11_06_2020 02_02.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.584825032711417	12.7073984473215
"6434"	"Parameters CF 6789 11_06_2020 02_02.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.436310653933188	11.690532146605
"6435"	"Parameters CF 679 11_06_2020 14_37.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.707702094903047	7.26514797906474
"6436"	"Parameters CF 6790 11_06_2020 02_02.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.349740496985974	11.0279367050134
"6437"	"Parameters CF 6791 11_06_2020 02_02.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.544179932412176	8.50006138823067
"6438"	"Parameters CF 6792 11_06_2020 02_02.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.596267448401658	5.50256282171431
"6439"	"Parameters CF 6793 11_06_2020 02_03.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.543410414870771	10.6107672860276
"6440"	"Parameters CF 6794 11_06_2020 02_03.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.709610803777641	9.08392336351305
"6441"	"Parameters CF 6795 11_06_2020 02_03.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.535937250257023	7.60739970605856
"6442"	"Parameters CF 6796 11_06_2020 02_04.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.615216776565321	7.66229408173585
"6443"	"Parameters CF 6797 11_06_2020 02_04.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.694985297624938	13.0607400062876
"6444"	"Parameters CF 6798 11_06_2020 02_05.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.451280816867716	12.8565854808461
"6445"	"Parameters CF 6799 11_06_2020 02_05.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.628439058411009	3.33411610521557
"6446"	"Parameters CF 68 11_06_2020 11_35.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.572444512383568	10.286773693965
"6447"	"Parameters CF 680 11_06_2020 14_37.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.554638822918955	12.252598917594
"6448"	"Parameters CF 6800 11_06_2020 02_05.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.53534324160122	8.29762018898699
"6449"	"Parameters CF 6801 11_06_2020 02_05.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.512595194036628	8.70012358480037
"6450"	"Parameters CF 6802 11_06_2020 02_06.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.565067007144258	13.2012546742281
"6451"	"Parameters CF 6803 11_06_2020 02_06.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.672894716686854	8.24364973248187
"6452"	"Parameters CF 6804 11_06_2020 02_06.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.468675858426774	7.71303763365311
"6453"	"Parameters CF 6805 11_06_2020 02_07.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.440365114700681	10.7792363142603
"6454"	"Parameters CF 6806 11_06_2020 02_07.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.637639235929735	13.1405278661698
"6455"	"Parameters CF 6807 11_06_2020 02_07.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.54403685017316	10.2783115349561
"6456"	"Parameters CF 6808 11_06_2020 02_07.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.463833750299815	8.43925406975207
"6457"	"Parameters CF 6809 11_06_2020 02_08.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.532264937219306	10.7052136554537
"6458"	"Parameters CF 681 11_06_2020 14_37.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.630072653262545	12.8859771892114
"6459"	"Parameters CF 6810 11_06_2020 02_08.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.645940455459849	8.43921407484694
"6460"	"Parameters CF 6811 11_06_2020 02_09.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.642525220368813	8.85604106380148
"6461"	"Parameters CF 6812 11_06_2020 02_09.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.535438553101511	10.3886836460668
"6462"	"Parameters CF 6813 11_06_2020 02_09.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.543342694300491	8.34295602841511
"6463"	"Parameters CF 6814 11_06_2020 02_09.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.491467497396464	12.4139086883437
"6464"	"Parameters CF 6815 11_06_2020 02_10.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.518629257592197	12.0504320265056
"6465"	"Parameters CF 6816 11_06_2020 02_10.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.60797939427014	13.8400911713093
"6466"	"Parameters CF 6817 11_06_2020 02_10.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.632249358414336	9.13032694794213
"6467"	"Parameters CF 6818 11_06_2020 02_10.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.368630904804592	10.9144656144411
"6468"	"Parameters CF 6819 11_06_2020 02_11.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.63587486297173	5.05208216000436
"6469"	"Parameters CF 682 11_06_2020 14_38.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.51795981951436	4.48437797457325
"6470"	"Parameters CF 6820 11_06_2020 02_11.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.237265918182305	7.44952240454796
"6471"	"Parameters CF 6821 11_06_2020 02_11.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.783063387134836	7.89779244836797
"6472"	"Parameters CF 6822 11_06_2020 02_11.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.428756388327494	16.0177211694363
"6473"	"Parameters CF 6823 11_06_2020 02_12.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.557497363012985	8.49383513659266
"6474"	"Parameters CF 6824 11_06_2020 02_12.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.447992833763303	10.8035986856689
"6475"	"Parameters CF 6825 11_06_2020 02_12.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.381068187759271	9.74205272258993
"6476"	"Parameters CF 6826 11_06_2020 02_13.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.474309625742202	10.3832504956636
"6477"	"Parameters CF 6827 11_06_2020 02_13.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.519868875773941	6.15201530358527
"6478"	"Parameters CF 6828 11_06_2020 02_13.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.448288066278453	10.3633100262135
"6479"	"Parameters CF 6829 11_06_2020 02_13.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.386386782260302	8.34747184909648
"6480"	"Parameters CF 683 11_06_2020 14_38.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.63528233802806	4.18242930720395
"6481"	"Parameters CF 6830 11_06_2020 02_14.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.48589275989187	10.1035389474683
"6482"	"Parameters CF 6831 11_06_2020 02_14.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.526338475216228	8.69018782650163
"6483"	"Parameters CF 6832 11_06_2020 02_14.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.721093788213431	11.4625985435159
"6484"	"Parameters CF 6833 11_06_2020 02_15.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.578759443331597	11.7957886937971
"6485"	"Parameters CF 6834 11_06_2020 02_15.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.601528800235371	13.6246999108378
"6486"	"Parameters CF 6835 11_06_2020 02_15.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.597498371284704	13.4269767183535
"6487"	"Parameters CF 6836 11_06_2020 02_16.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.523726164267757	9.96368127340104
"6488"	"Parameters CF 6837 11_06_2020 02_16.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.405569770933379	8.9331522000856
"6489"	"Parameters CF 6838 11_06_2020 02_16.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.398046564205923	5.24780528649731
"6490"	"Parameters CF 6839 11_06_2020 02_16.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.508880084975587	8.51998173546306
"6491"	"Parameters CF 684 11_06_2020 14_38.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.42378484290504	7.20893157578091
"6492"	"Parameters CF 6840 11_06_2020 02_17.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.436132894225366	5.2986448349586
"6493"	"Parameters CF 6841 11_06_2020 02_17.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.608201255270896	7.04940564547854
"6494"	"Parameters CF 6842 11_06_2020 02_17.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.59066434937552	9.0241515480166
"6495"	"Parameters CF 6843 11_06_2020 02_17.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.614174481796753	16.5329794819324
"6496"	"Parameters CF 6844 11_06_2020 02_18.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.739659885081679	8.91901285404945
"6497"	"Parameters CF 6845 11_06_2020 02_18.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.559185202581636	4.55683090182092
"6498"	"Parameters CF 6846 11_06_2020 02_18.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.451656154899287	6.61237313685883
"6499"	"Parameters CF 6847 11_06_2020 02_19.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.611876834934032	10.9287004511222
"6500"	"Parameters CF 6848 11_06_2020 02_19.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.404011105861147	12.7066542081755
"6501"	"Parameters CF 6849 11_06_2020 02_19.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.596831028443074	11.6443839154076
"6502"	"Parameters CF 685 11_06_2020 14_38.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.527201111352346	10.0181946633834
"6503"	"Parameters CF 6850 11_06_2020 02_19.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.407327544148042	7.90368580378122
