"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"bi_CA"	"weight_day"
"4364"	"Parameters bimodal 4925 28_11_2019 14_32.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	10.9844884839105
"4365"	"Parameters bimodal 4926 28_11_2019 14_33.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	10.9861228006695
"4366"	"Parameters bimodal 4927 28_11_2019 14_33.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	7.17977273241249
"4367"	"Parameters bimodal 4928 28_11_2019 14_33.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	12.0712203802857
"4368"	"Parameters bimodal 4929 28_11_2019 14_33.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	13.5939812916255
"4369"	"Parameters bimodal 493 28_11_2019 12_01.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	10.683551337051
"4370"	"Parameters bimodal 4930 28_11_2019 14_34.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	8.94826858891508
"4371"	"Parameters bimodal 4931 28_11_2019 14_34.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	9.16909882366593
"4372"	"Parameters bimodal 4932 28_11_2019 14_35.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	12.582633922333
"4373"	"Parameters bimodal 4933 28_11_2019 14_36.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	12.3568793429077
"4374"	"Parameters bimodal 4934 28_11_2019 14_36.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	13.4779072233671
"4375"	"Parameters bimodal 4935 28_11_2019 14_36.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	8.92300583343356
"4376"	"Parameters bimodal 4936 28_11_2019 14_36.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.186633507071
"4377"	"Parameters bimodal 4937 28_11_2019 14_37.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	10.714922258431
"4378"	"Parameters bimodal 4938 28_11_2019 14_38.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	9.16472411249723
"4379"	"Parameters bimodal 4939 28_11_2019 14_38.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	12.1594680437685
"4380"	"Parameters bimodal 494 28_11_2019 12_02.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	9.63987614809246
"4381"	"Parameters bimodal 4940 28_11_2019 14_38.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	11.4996633837516
"4382"	"Parameters bimodal 4941 28_11_2019 14_38.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	7.25703554401189
"4383"	"Parameters bimodal 4942 28_11_2019 14_38.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	12.3452540827094
"4384"	"Parameters bimodal 4943 28_11_2019 14_39.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	12.5397814598748
"4385"	"Parameters bimodal 4944 28_11_2019 14_39.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	9.07304107643968
"4386"	"Parameters bimodal 4945 28_11_2019 14_39.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	11.1125942818986
"4387"	"Parameters bimodal 4946 28_11_2019 14_39.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	10.7667924154537
"4388"	"Parameters bimodal 4947 28_11_2019 14_40.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	6.25613248663452
"4389"	"Parameters bimodal 4948 28_11_2019 14_41.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	10.950213686901
"4390"	"Parameters bimodal 4949 28_11_2019 14_42.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	14.826181261304
"4391"	"Parameters bimodal 495 28_11_2019 12_02.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	15.9748909246796
"4392"	"Parameters bimodal 4950 28_11_2019 14_42.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	14.4492069812367
"4393"	"Parameters bimodal 4951 28_11_2019 14_42.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.5923362325546
"4394"	"Parameters bimodal 4952 28_11_2019 14_43.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	9.12491957254711
"4395"	"Parameters bimodal 4953 28_11_2019 14_43.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	7.97321338091424
"4396"	"Parameters bimodal 4954 28_11_2019 14_44.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	7.21113227893133
"4397"	"Parameters bimodal 4955 28_11_2019 14_44.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.6301554790993
"4398"	"Parameters bimodal 4956 28_11_2019 14_44.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	10.8664712331034
"4399"	"Parameters bimodal 4957 28_11_2019 14_44.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	4.45859036248655
"4400"	"Parameters bimodal 4958 28_11_2019 14_45.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	6.59762431255592
"4401"	"Parameters bimodal 4959 28_11_2019 14_45.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	1.58866354795983
"4402"	"Parameters bimodal 496 28_11_2019 12_03.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	10.6030622657098
"4403"	"Parameters bimodal 4960 28_11_2019 14_45.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	9.73813697966164
"4404"	"Parameters bimodal 4961 28_11_2019 14_46.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	10.3479927597295
"4405"	"Parameters bimodal 4962 28_11_2019 14_46.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	11.3058673381934
"4406"	"Parameters bimodal 4963 28_11_2019 14_47.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	14.6736691490924
"4407"	"Parameters bimodal 4964 28_11_2019 14_47.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	10.9010114027785
"4408"	"Parameters bimodal 4965 28_11_2019 14_48.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	5.89373176621809
"4409"	"Parameters bimodal 4966 28_11_2019 14_48.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	17.7517610124188
"4410"	"Parameters bimodal 4967 28_11_2019 14_50.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	9.44211155528952
"4411"	"Parameters bimodal 4968 28_11_2019 14_50.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	10.416870440375
"4412"	"Parameters bimodal 4969 28_11_2019 14_51.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	10.7008591693744
"4413"	"Parameters bimodal 497 28_11_2019 12_03.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	12.7096416657137
"4414"	"Parameters bimodal 4970 28_11_2019 14_51.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	10.5382041853459
"4415"	"Parameters bimodal 4971 28_11_2019 14_52.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	10.5033965800971
"4416"	"Parameters bimodal 4972 28_11_2019 14_52.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	9.8228413379888
"4417"	"Parameters bimodal 4973 28_11_2019 14_52.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	10.1596415015566
"4418"	"Parameters bimodal 4974 28_11_2019 14_54.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	14.8949205990297
"4419"	"Parameters bimodal 4975 28_11_2019 14_54.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	13.0437982493331
"4420"	"Parameters bimodal 4976 28_11_2019 14_55.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	9.1650312501087
"4421"	"Parameters bimodal 4977 28_11_2019 14_55.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	8.75615636358653
"4422"	"Parameters bimodal 4978 28_11_2019 14_55.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	13.6838577261179
"4423"	"Parameters bimodal 4979 28_11_2019 14_55.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	7.24741091755677
"4424"	"Parameters bimodal 498 28_11_2019 12_03.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	12.9567099584861
"4425"	"Parameters bimodal 4980 28_11_2019 14_55.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	12.9745503085042
"4426"	"Parameters bimodal 4981 28_11_2019 14_55.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	9.34745353083942
"4427"	"Parameters bimodal 4982 28_11_2019 14_56.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	13.5080118221483
"4428"	"Parameters bimodal 4983 28_11_2019 14_56.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	8.15239604916378
"4429"	"Parameters bimodal 4984 28_11_2019 14_56.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	10.1945891811138
"4430"	"Parameters bimodal 4985 28_11_2019 14_56.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	6.14541414500521
"4431"	"Parameters bimodal 4986 28_11_2019 14_56.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	6.52270991606718
"4432"	"Parameters bimodal 4987 28_11_2019 14_57.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	8.55161006883596
"4433"	"Parameters bimodal 4988 28_11_2019 14_57.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	4.48430844356196
"4434"	"Parameters bimodal 4989 28_11_2019 14_57.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	7.61020828905149
"4435"	"Parameters bimodal 499 28_11_2019 12_03.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	10.9724157592359
"4436"	"Parameters bimodal 4990 28_11_2019 14_58.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	10.8551667780086
"4437"	"Parameters bimodal 4991 28_11_2019 14_58.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.86717065033625
"4438"	"Parameters bimodal 4992 28_11_2019 14_58.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	10.2466929640057
"4439"	"Parameters bimodal 4993 28_11_2019 14_58.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	8.96221757957955
"4440"	"Parameters bimodal 4994 28_11_2019 14_58.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	8.00813923501803
"4441"	"Parameters bimodal 4995 28_11_2019 14_59.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	7.68218877074604
"4442"	"Parameters bimodal 4996 28_11_2019 14_59.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	13.2650119547204
"4443"	"Parameters bimodal 4997 28_11_2019 15_00.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	14.7542226275347
"4444"	"Parameters bimodal 4998 28_11_2019 15_00.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	8.59392474489758
"4445"	"Parameters bimodal 4999 28_11_2019 15_00.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	12.1212248813631
"4446"	"Parameters bimodal 5 28_11_2019 09_16.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	9.28713076392721
"4447"	"Parameters bimodal 50 28_11_2019 09_32.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	13.8165430284665
"4448"	"Parameters bimodal 500 28_11_2019 12_03.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	7.61155000011292
"4449"	"Parameters bimodal 5000 28_11_2019 09_15.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	6.54187383575935
"4450"	"Parameters bimodal 5001 28_11_2019 09_15.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	7.99156769182277
"4451"	"Parameters bimodal 5002 28_11_2019 09_16.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	12.0266824002946
"4452"	"Parameters bimodal 5003 28_11_2019 09_16.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	4.52129624181999
"4453"	"Parameters bimodal 5004 28_11_2019 09_16.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	11.7648039724677
"4454"	"Parameters bimodal 5005 28_11_2019 09_16.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	17.7556227404137
"4455"	"Parameters bimodal 5006 28_11_2019 09_16.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.3203862316508
"4456"	"Parameters bimodal 5007 28_11_2019 09_16.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	8.84827634520695
"4457"	"Parameters bimodal 5008 28_11_2019 09_16.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	9.59057883383278
"4458"	"Parameters bimodal 5009 28_11_2019 09_17.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	7.68988827864761
"4459"	"Parameters bimodal 501 28_11_2019 12_03.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.76891393622092
"4460"	"Parameters bimodal 5010 28_11_2019 09_17.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	14.76351830775
"4461"	"Parameters bimodal 5011 28_11_2019 09_17.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	11.6944872432175
"4462"	"Parameters bimodal 5012 28_11_2019 09_17.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	12.5165142246781
"4463"	"Parameters bimodal 5013 28_11_2019 09_17.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	10.5597522589264
"4464"	"Parameters bimodal 5014 28_11_2019 09_19.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.2918007686894
"4465"	"Parameters bimodal 5015 28_11_2019 09_19.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	11.5859271487203
"4466"	"Parameters bimodal 5016 28_11_2019 09_20.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	11.1367625024552
"4467"	"Parameters bimodal 5017 28_11_2019 09_20.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	9.66108503016887
"4468"	"Parameters bimodal 5018 28_11_2019 09_21.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	8.45097636149388
"4469"	"Parameters bimodal 5019 28_11_2019 09_21.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	9.22635422637283
"4470"	"Parameters bimodal 502 28_11_2019 12_03.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	13.2210605155498
"4471"	"Parameters bimodal 5020 28_11_2019 09_21.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	11.5173514930474
"4472"	"Parameters bimodal 5021 28_11_2019 09_22.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	7.74043147691941
"4473"	"Parameters bimodal 5022 28_11_2019 09_22.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	13.0741967643923
"4474"	"Parameters bimodal 5023 28_11_2019 09_22.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	12.40846530083
"4475"	"Parameters bimodal 5024 28_11_2019 09_23.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	11.1316957551268
"4476"	"Parameters bimodal 5025 28_11_2019 09_24.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	10.3019239704817
"4477"	"Parameters bimodal 5026 28_11_2019 09_25.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	8.81520378499571
"4478"	"Parameters bimodal 5027 28_11_2019 09_25.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	13.3176398874413
"4479"	"Parameters bimodal 5028 28_11_2019 09_25.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	11.8842135274236
"4480"	"Parameters bimodal 5029 28_11_2019 09_25.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	16.1997139328292
"4481"	"Parameters bimodal 503 28_11_2019 12_03.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	11.3350363412294
"4482"	"Parameters bimodal 5030 28_11_2019 09_26.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	8.91536778463365
"4483"	"Parameters bimodal 5031 28_11_2019 09_26.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	8.5812931393542
"4484"	"Parameters bimodal 5032 28_11_2019 09_26.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	11.1608870995621
"4485"	"Parameters bimodal 5033 28_11_2019 09_26.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	5.33432702441939
"4486"	"Parameters bimodal 5034 28_11_2019 09_26.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	8.39103557319041
"4487"	"Parameters bimodal 5035 28_11_2019 09_26.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	14.2953283543248
"4488"	"Parameters bimodal 5036 28_11_2019 09_28.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.3263584080261
"4489"	"Parameters bimodal 5037 28_11_2019 09_28.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	13.9328468042369
"4490"	"Parameters bimodal 5038 28_11_2019 09_29.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	9.69382087940015
"4491"	"Parameters bimodal 5039 28_11_2019 09_29.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	13.4138513085749
"4492"	"Parameters bimodal 504 28_11_2019 12_03.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	10.0818642967149
"4493"	"Parameters bimodal 5040 28_11_2019 09_29.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.1638515191877
"4494"	"Parameters bimodal 5041 28_11_2019 09_29.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	8.59058910066704
"4495"	"Parameters bimodal 5042 28_11_2019 09_29.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	8.04796779909587
"4496"	"Parameters bimodal 5043 28_11_2019 09_30.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	6.05899312691831
"4497"	"Parameters bimodal 5044 28_11_2019 09_30.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	11.0808506184866
"4498"	"Parameters bimodal 5045 28_11_2019 09_30.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	13.4802757376177
"4499"	"Parameters bimodal 5046 28_11_2019 09_30.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	13.5117785238978
"4500"	"Parameters bimodal 5047 28_11_2019 09_31.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	10.7213935567571
"4501"	"Parameters bimodal 5048 28_11_2019 09_31.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	13.9246104868447
"4502"	"Parameters bimodal 5049 28_11_2019 09_32.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	9.32401441739608
"4503"	"Parameters bimodal 505 28_11_2019 12_03.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	6.29096546598563
"4504"	"Parameters bimodal 5050 28_11_2019 09_32.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	9.10480988937447
"4505"	"Parameters bimodal 5051 28_11_2019 09_33.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	4.84226015421001
"4506"	"Parameters bimodal 5052 28_11_2019 09_33.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.97863115680716
"4507"	"Parameters bimodal 5053 28_11_2019 09_34.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	10.0014298310855
"4508"	"Parameters bimodal 5054 28_11_2019 09_35.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	8.77975709539652
"4509"	"Parameters bimodal 5055 28_11_2019 09_35.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	8.89780188695559
"4510"	"Parameters bimodal 5056 28_11_2019 09_35.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	10.0665452044542
"4511"	"Parameters bimodal 5057 28_11_2019 09_35.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	15.7985873565545
"4512"	"Parameters bimodal 5058 28_11_2019 09_35.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	12.8805934164506
"4513"	"Parameters bimodal 5059 28_11_2019 09_36.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	7.7570279317449
"4514"	"Parameters bimodal 506 28_11_2019 12_04.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	12.0421595991436
"4515"	"Parameters bimodal 5060 28_11_2019 09_36.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	10.7270011022289
"4516"	"Parameters bimodal 5061 28_11_2019 09_36.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	13.2465137490356
"4517"	"Parameters bimodal 5062 28_11_2019 09_37.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	12.1863530033554
"4518"	"Parameters bimodal 5063 28_11_2019 09_37.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	10.3829127387829
"4519"	"Parameters bimodal 5064 28_11_2019 09_37.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	10.8831324911815
"4520"	"Parameters bimodal 5065 28_11_2019 09_38.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	6.98960640373093
"4521"	"Parameters bimodal 5066 28_11_2019 09_39.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	13.7746467509445
"4522"	"Parameters bimodal 5067 28_11_2019 09_40.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	11.2374469809771
"4523"	"Parameters bimodal 5068 28_11_2019 09_41.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	12.0999959538854
"4524"	"Parameters bimodal 5069 28_11_2019 09_41.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	11.2640709320481
"4525"	"Parameters bimodal 507 28_11_2019 12_04.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	11.4702250662145
"4526"	"Parameters bimodal 5070 28_11_2019 09_41.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	10.8014072724218
"4527"	"Parameters bimodal 5071 28_11_2019 09_41.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.56340356534595
"4528"	"Parameters bimodal 5072 28_11_2019 09_41.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	15.1476202198649
"4529"	"Parameters bimodal 5073 28_11_2019 09_41.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	8.51918895743894
"4530"	"Parameters bimodal 5074 28_11_2019 09_41.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	9.96495823738308
"4531"	"Parameters bimodal 5075 28_11_2019 09_41.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	4.00850715415994
"4532"	"Parameters bimodal 5076 28_11_2019 09_41.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	14.1379023296325
"4533"	"Parameters bimodal 5077 28_11_2019 09_42.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	9.47621341017315
"4534"	"Parameters bimodal 5078 28_11_2019 09_43.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	11.4649881455761
"4535"	"Parameters bimodal 5079 28_11_2019 09_44.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	9.40474061143645
"4536"	"Parameters bimodal 508 28_11_2019 12_04.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	13.2827507321566
"4537"	"Parameters bimodal 5080 28_11_2019 09_45.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	11.2015474158719
"4538"	"Parameters bimodal 5081 28_11_2019 09_45.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	5.86338136907257
"4539"	"Parameters bimodal 5082 28_11_2019 09_45.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	11.8295954782565
"4540"	"Parameters bimodal 5083 28_11_2019 09_46.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.26611692821165
"4541"	"Parameters bimodal 5084 28_11_2019 09_46.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	2.453836346667
"4542"	"Parameters bimodal 5085 28_11_2019 09_46.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.97921723558884
"4543"	"Parameters bimodal 5086 28_11_2019 09_47.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	13.5405482187183
"4544"	"Parameters bimodal 5087 28_11_2019 09_47.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	13.0405475483379
"4545"	"Parameters bimodal 5088 28_11_2019 09_48.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	7.86155408001337
"4546"	"Parameters bimodal 5089 28_11_2019 09_48.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	17.9323123948796
"4547"	"Parameters bimodal 509 28_11_2019 12_05.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	9.41618493629425
"4548"	"Parameters bimodal 5090 28_11_2019 09_48.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	10.6468623133309
"4549"	"Parameters bimodal 5091 28_11_2019 09_48.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	5.88024683822888
"4550"	"Parameters bimodal 5092 28_11_2019 09_49.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	7.80293353741164
"4551"	"Parameters bimodal 5093 28_11_2019 09_49.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	0.238522461073682
"4552"	"Parameters bimodal 5094 28_11_2019 09_50.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	6.11409637622093
"4553"	"Parameters bimodal 5095 28_11_2019 09_50.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	10.1206184729554
"4554"	"Parameters bimodal 5096 28_11_2019 09_50.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	6.2136592500389
"4555"	"Parameters bimodal 5097 28_11_2019 09_50.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	11.3765137000281
"4556"	"Parameters bimodal 5098 28_11_2019 09_50.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	7.83132828521357
"4557"	"Parameters bimodal 5099 28_11_2019 09_50.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	9.73235283396784
"4558"	"Parameters bimodal 51 28_11_2019 09_32.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	6.77608670454465
"4559"	"Parameters bimodal 510 28_11_2019 12_05.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	6.18154423533825
"4560"	"Parameters bimodal 5100 28_11_2019 09_51.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	11.9293785520288
"4561"	"Parameters bimodal 5101 28_11_2019 09_51.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	7.40471964793125
