"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"4887"	"Parameters conspec-attraction 5396 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.7586438793599
"4888"	"Parameters conspec-attraction 5397 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.8963098635033
"4889"	"Parameters conspec-attraction 5398 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.0804102411008
"4890"	"Parameters conspec-attraction 5399 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.7842346750074
"4891"	"Parameters conspec-attraction 54 28_11_2019 09_17.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.91499817231496
"4892"	"Parameters conspec-attraction 540 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.53428721480682
"4893"	"Parameters conspec-attraction 5400 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.48793960414591
"4894"	"Parameters conspec-attraction 5401 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.2404497179854
"4895"	"Parameters conspec-attraction 5402 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.8709749565534
"4896"	"Parameters conspec-attraction 5403 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.9306343839382
"4897"	"Parameters conspec-attraction 5404 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.38602162378074
"4898"	"Parameters conspec-attraction 5405 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	5.20388428092109
"4899"	"Parameters conspec-attraction 5406 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.2126007224677
"4900"	"Parameters conspec-attraction 5407 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.98933989620262
"4901"	"Parameters conspec-attraction 5408 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.6508119444189
"4902"	"Parameters conspec-attraction 5409 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	6.12838908578622
"4903"	"Parameters conspec-attraction 541 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.88478851151176
"4904"	"Parameters conspec-attraction 5410 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.9481957852613
"4905"	"Parameters conspec-attraction 5411 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.6000041235488
"4906"	"Parameters conspec-attraction 5412 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.67286623842612
"4907"	"Parameters conspec-attraction 5413 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	6.29380810534354
"4908"	"Parameters conspec-attraction 5414 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.9493261096863
"4909"	"Parameters conspec-attraction 5415 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.30890705272945
"4910"	"Parameters conspec-attraction 5416 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.8351085338904
"4911"	"Parameters conspec-attraction 5417 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.6258016766643
"4912"	"Parameters conspec-attraction 5418 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.1469190361636
"4913"	"Parameters conspec-attraction 5419 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.0186704890014
"4914"	"Parameters conspec-attraction 542 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.32674096460257
"4915"	"Parameters conspec-attraction 5420 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.383416700405
"4916"	"Parameters conspec-attraction 5421 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.42573686078019
"4917"	"Parameters conspec-attraction 5422 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.5413811589112
"4918"	"Parameters conspec-attraction 5423 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.4057266235994
"4919"	"Parameters conspec-attraction 5424 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.40026313927634
"4920"	"Parameters conspec-attraction 5425 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.3961506759002
"4921"	"Parameters conspec-attraction 5426 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	14.3106851558029
"4922"	"Parameters conspec-attraction 5427 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.46035924551015
"4923"	"Parameters conspec-attraction 5428 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	16.638573166067
"4924"	"Parameters conspec-attraction 5429 28_11_2019 09_33.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.99217913995486
"4925"	"Parameters conspec-attraction 543 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.65451238568998
"4926"	"Parameters conspec-attraction 5430 28_11_2019 09_33.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.63818045721193
"4927"	"Parameters conspec-attraction 5431 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.07083494510992
"4928"	"Parameters conspec-attraction 5432 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.80885321915888
"4929"	"Parameters conspec-attraction 5433 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.1134069648598
"4930"	"Parameters conspec-attraction 5434 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.4018662551566
"4931"	"Parameters conspec-attraction 5435 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.247611298691
"4932"	"Parameters conspec-attraction 5436 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.54036225616937
"4933"	"Parameters conspec-attraction 5437 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.933141173805
"4934"	"Parameters conspec-attraction 5438 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.6561627903419
"4935"	"Parameters conspec-attraction 5439 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	14.3678391490614
"4936"	"Parameters conspec-attraction 544 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.96398100140522
"4937"	"Parameters conspec-attraction 5440 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.18822126358021
"4938"	"Parameters conspec-attraction 5441 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.91375232261372
"4939"	"Parameters conspec-attraction 5442 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.68522076836279
"4940"	"Parameters conspec-attraction 5443 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.3223999842947
"4941"	"Parameters conspec-attraction 5444 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.12259331868553
"4942"	"Parameters conspec-attraction 5445 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	14.627128880817
"4943"	"Parameters conspec-attraction 5446 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.56483220634594
"4944"	"Parameters conspec-attraction 5447 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.5730269062074
"4945"	"Parameters conspec-attraction 5448 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.55343321019314
"4946"	"Parameters conspec-attraction 5449 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.08723871996854
"4947"	"Parameters conspec-attraction 545 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	14.6969421818752
"4948"	"Parameters conspec-attraction 5450 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.44965958451737
"4949"	"Parameters conspec-attraction 5451 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.314822819331
"4950"	"Parameters conspec-attraction 5452 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	3.04348368190313
"4951"	"Parameters conspec-attraction 5453 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	7.63317953140326
"4952"	"Parameters conspec-attraction 5454 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	14.8111307276807
"4953"	"Parameters conspec-attraction 5455 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.56758428746762
"4954"	"Parameters conspec-attraction 5456 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.3427309233062
"4955"	"Parameters conspec-attraction 5457 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.60187984726292
"4956"	"Parameters conspec-attraction 5458 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.86931562735122
"4957"	"Parameters conspec-attraction 5459 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.0825401960288
"4958"	"Parameters conspec-attraction 546 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.8217097268856
"4959"	"Parameters conspec-attraction 5460 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.9291726907586
"4960"	"Parameters conspec-attraction 5461 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	14.1024945039354
"4961"	"Parameters conspec-attraction 5462 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.33140870033837
"4962"	"Parameters conspec-attraction 5463 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.40398300251669
"4963"	"Parameters conspec-attraction 5464 28_11_2019 09_34.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.9481916665389
"4964"	"Parameters conspec-attraction 5465 28_11_2019 09_34.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.8196139623917
"4965"	"Parameters conspec-attraction 5466 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.1703439979966
"4966"	"Parameters conspec-attraction 5467 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.59561263386099
"4967"	"Parameters conspec-attraction 5468 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	15.6567175070167
"4968"	"Parameters conspec-attraction 5469 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	16.0463009478213
"4969"	"Parameters conspec-attraction 547 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.5774474986511
"4970"	"Parameters conspec-attraction 5470 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.4200359953791
"4971"	"Parameters conspec-attraction 5471 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.8232041366294
"4972"	"Parameters conspec-attraction 5472 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.1783304423128
"4973"	"Parameters conspec-attraction 5473 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.9180096100318
"4974"	"Parameters conspec-attraction 5474 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.19914899603168
"4975"	"Parameters conspec-attraction 5475 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.3749115472015
"4976"	"Parameters conspec-attraction 5476 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.6853543289148
"4977"	"Parameters conspec-attraction 5477 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.028030565358
"4978"	"Parameters conspec-attraction 5478 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.65136596692169
"4979"	"Parameters conspec-attraction 5479 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.551466384032
"4980"	"Parameters conspec-attraction 548 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	14.1449677607309
"4981"	"Parameters conspec-attraction 5480 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.7805482372379
"4982"	"Parameters conspec-attraction 5481 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.76464009966878
"4983"	"Parameters conspec-attraction 5482 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	13.3353857430439
"4984"	"Parameters conspec-attraction 5483 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.5616417372652
"4985"	"Parameters conspec-attraction 5484 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	6.24690937437843
"4986"	"Parameters conspec-attraction 5485 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.6182310171045
"4987"	"Parameters conspec-attraction 5486 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.23215582846879
"4988"	"Parameters conspec-attraction 5487 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.39093745944316
"4989"	"Parameters conspec-attraction 5488 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.00460824224281
"4990"	"Parameters conspec-attraction 5489 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.10978283216376
"4991"	"Parameters conspec-attraction 549 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	6.01433080849078
"4992"	"Parameters conspec-attraction 5490 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.28947479082
"4993"	"Parameters conspec-attraction 5491 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.1273228404443
"4994"	"Parameters conspec-attraction 5492 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.9684578804766
"4995"	"Parameters conspec-attraction 5493 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.1828779133282
"4996"	"Parameters conspec-attraction 5494 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	3.86518730511222
"4997"	"Parameters conspec-attraction 5495 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.5347153411389
"4998"	"Parameters conspec-attraction 5496 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.9121670266127
"4999"	"Parameters conspec-attraction 5497 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	17.6793792179514
"5000"	"Parameters conspec-attraction 5498 28_11_2019 09_35.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.52207429535548
"5001"	"Parameters conspec-attraction 5499 28_11_2019 09_35.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	14.34200579217
"5002"	"Parameters conspec-attraction 55 28_11_2019 09_17.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.50921151497966
"5003"	"Parameters conspec-attraction 550 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.79575673225659
"5004"	"Parameters conspec-attraction 5500 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.27384426002164
"5005"	"Parameters conspec-attraction 5501 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	15.5678086268426
"5006"	"Parameters conspec-attraction 5502 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.86566846871061
"5007"	"Parameters conspec-attraction 5503 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.2088554601859
"5008"	"Parameters conspec-attraction 5504 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.44141656121644
"5009"	"Parameters conspec-attraction 5505 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.2829006676164
"5010"	"Parameters conspec-attraction 5506 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.28154756158911
"5011"	"Parameters conspec-attraction 5507 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.5185723041429
"5012"	"Parameters conspec-attraction 5508 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.42241990277774
"5013"	"Parameters conspec-attraction 5509 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.743229258875
"5014"	"Parameters conspec-attraction 551 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	14.0932735119785
"5015"	"Parameters conspec-attraction 5510 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.42424310556223
"5016"	"Parameters conspec-attraction 5511 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.769854108926
"5017"	"Parameters conspec-attraction 5512 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.52964704990498
"5018"	"Parameters conspec-attraction 5513 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	15.6858503574499
"5019"	"Parameters conspec-attraction 5514 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.10141205707274
"5020"	"Parameters conspec-attraction 5515 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	13.0846108555362
"5021"	"Parameters conspec-attraction 5516 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.4805683396076
"5022"	"Parameters conspec-attraction 5517 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.64140125287087
"5023"	"Parameters conspec-attraction 5518 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.59732582203806
"5024"	"Parameters conspec-attraction 5519 28_11_2019 09_36.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.1726383321907
"5025"	"Parameters conspec-attraction 552 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	4.96411790993855
"5026"	"Parameters conspec-attraction 5520 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.806715984847
"5027"	"Parameters conspec-attraction 5521 28_11_2019 09_36.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	6.72448107193497
"5028"	"Parameters conspec-attraction 5522 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.6580201131706
"5029"	"Parameters conspec-attraction 5523 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.96326647001328
"5030"	"Parameters conspec-attraction 5524 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.63268830999603
"5031"	"Parameters conspec-attraction 5525 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.77127466194581
"5032"	"Parameters conspec-attraction 5526 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.16566343263782
"5033"	"Parameters conspec-attraction 5527 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	14.2275859772127
"5034"	"Parameters conspec-attraction 5528 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.17600159190816
"5035"	"Parameters conspec-attraction 5529 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	13.3607038227134
"5036"	"Parameters conspec-attraction 553 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.070073224009
"5037"	"Parameters conspec-attraction 5530 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.55897269195906
"5038"	"Parameters conspec-attraction 5531 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	13.3011891464634
"5039"	"Parameters conspec-attraction 5532 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.1388156947517
"5040"	"Parameters conspec-attraction 5533 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.01373084918817
"5041"	"Parameters conspec-attraction 5534 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	4.99787494047105
"5042"	"Parameters conspec-attraction 5535 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.1411584908134
"5043"	"Parameters conspec-attraction 5536 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.4769418607144
"5044"	"Parameters conspec-attraction 5537 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.54514779732684
"5045"	"Parameters conspec-attraction 5538 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.4293067554097
"5046"	"Parameters conspec-attraction 5539 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.52434109009707
"5047"	"Parameters conspec-attraction 554 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	4.20362579008875
"5048"	"Parameters conspec-attraction 5540 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.77354879341546
"5049"	"Parameters conspec-attraction 5541 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.876163541898
"5050"	"Parameters conspec-attraction 5542 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.35104403686086
"5051"	"Parameters conspec-attraction 5543 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.48024014765367
"5052"	"Parameters conspec-attraction 5544 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.07126589474666
"5053"	"Parameters conspec-attraction 5545 28_11_2019 09_37.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.3462996025573
"5054"	"Parameters conspec-attraction 5546 28_11_2019 09_37.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.21705476235422
"5055"	"Parameters conspec-attraction 5547 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	5.75803651722034
"5056"	"Parameters conspec-attraction 5548 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.56831357701643
"5057"	"Parameters conspec-attraction 5549 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.24359628808595
"5058"	"Parameters conspec-attraction 555 28_11_2019 09_40.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.1228800498949
"5059"	"Parameters conspec-attraction 5550 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.7437103520347
"5060"	"Parameters conspec-attraction 5551 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.6349661811192
"5061"	"Parameters conspec-attraction 5552 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.36193707516534
"5062"	"Parameters conspec-attraction 5553 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.14397615325777
"5063"	"Parameters conspec-attraction 5554 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.3520302107404
"5064"	"Parameters conspec-attraction 5555 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.05102894630499
"5065"	"Parameters conspec-attraction 5556 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.25529833807262
"5066"	"Parameters conspec-attraction 5557 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.4867404125122
"5067"	"Parameters conspec-attraction 5558 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.1684474352735
"5068"	"Parameters conspec-attraction 5559 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.48340665510848
"5069"	"Parameters conspec-attraction 556 28_11_2019 09_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.77978645630947
"5070"	"Parameters conspec-attraction 5560 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.2626350063793
"5071"	"Parameters conspec-attraction 5561 28_11_2019 09_38.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.3934835907776
"5072"	"Parameters conspec-attraction 5562 28_11_2019 09_38.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.45452526358809
"5073"	"Parameters conspec-attraction 5563 28_11_2019 09_39.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.2112812096224
"5074"	"Parameters conspec-attraction 5564 28_11_2019 09_39.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.6975231124049
"5075"	"Parameters conspec-attraction 5565 28_11_2019 09_39.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.2085301765429
"5076"	"Parameters conspec-attraction 5566 28_11_2019 09_39.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.1390315969524
"5077"	"Parameters conspec-attraction 5567 28_11_2019 09_39.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.3776187843528
"5078"	"Parameters conspec-attraction 5568 28_11_2019 09_39.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.69771320473076
