"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"9470"	"Parameters conspec-attraction 9520 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.65240174460774
"9471"	"Parameters conspec-attraction 9521 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.893746928487
"9472"	"Parameters conspec-attraction 9522 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	5.89821727573443
"9473"	"Parameters conspec-attraction 9523 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.77430854832506
"9474"	"Parameters conspec-attraction 9524 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.1156594879458
"9475"	"Parameters conspec-attraction 9525 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.38100105861564
"9476"	"Parameters conspec-attraction 9526 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	15.3799798152853
"9477"	"Parameters conspec-attraction 9527 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	4.36165073586754
"9478"	"Parameters conspec-attraction 9528 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.61645752584789
"9479"	"Parameters conspec-attraction 9529 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	14.7021492574419
"9480"	"Parameters conspec-attraction 953 10_06_2020 22_11.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.65863415197716
"9481"	"Parameters conspec-attraction 9530 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.691531162836
"9482"	"Parameters conspec-attraction 9531 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.2272800044927
"9483"	"Parameters conspec-attraction 9532 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.8663994514475
"9484"	"Parameters conspec-attraction 9533 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.1037582694475
"9485"	"Parameters conspec-attraction 9534 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.3425137842774
"9486"	"Parameters conspec-attraction 9535 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.61403581146682
"9487"	"Parameters conspec-attraction 9536 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.8742769275509
"9488"	"Parameters conspec-attraction 9537 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.3760234258317
"9489"	"Parameters conspec-attraction 9538 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.83304273887231
"9490"	"Parameters conspec-attraction 9539 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	13.1795108419125
"9491"	"Parameters conspec-attraction 954 10_06_2020 22_11.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	15.6700971645443
"9492"	"Parameters conspec-attraction 9540 10_06_2020 22_14.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.7601375136806
"9493"	"Parameters conspec-attraction 9541 10_06_2020 22_14.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.5533462837079
"9494"	"Parameters conspec-attraction 9542 10_06_2020 22_14.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.1074570638113
"9495"	"Parameters conspec-attraction 9543 10_06_2020 22_14.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.0301186858669
"9496"	"Parameters conspec-attraction 9544 10_06_2020 22_14.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.94992011038609
"9497"	"Parameters conspec-attraction 9545 10_06_2020 22_14.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.1779820484027
"9498"	"Parameters conspec-attraction 9546 10_06_2020 22_14.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.1614207694669
"9499"	"Parameters conspec-attraction 9547 10_06_2020 22_14.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.2079140802709
"9500"	"Parameters conspec-attraction 9548 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.6595998580099
"9501"	"Parameters conspec-attraction 9549 10_06_2020 22_15.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.0902525807206
"9502"	"Parameters conspec-attraction 955 10_06_2020 22_11.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.0999323546611
"9503"	"Parameters conspec-attraction 9550 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.48557306122611
"9504"	"Parameters conspec-attraction 9551 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	2.97708851202313
"9505"	"Parameters conspec-attraction 9552 10_06_2020 22_15.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.4686648566115
"9506"	"Parameters conspec-attraction 9553 10_06_2020 22_15.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.87886470155476
"9507"	"Parameters conspec-attraction 9554 10_06_2020 22_15.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	14.0811662674257
"9508"	"Parameters conspec-attraction 9555 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.50864841358147
"9509"	"Parameters conspec-attraction 9556 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.24797005769449
"9510"	"Parameters conspec-attraction 9557 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	13.5808084772996
"9511"	"Parameters conspec-attraction 9558 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	15.5315928608643
"9512"	"Parameters conspec-attraction 9559 10_06_2020 22_15.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.602556305836
"9513"	"Parameters conspec-attraction 956 10_06_2020 22_11.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.93710612650733
"9514"	"Parameters conspec-attraction 9560 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.6395530836877
"9515"	"Parameters conspec-attraction 9561 10_06_2020 22_15.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.38187979153284
"9516"	"Parameters conspec-attraction 9562 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.2177322217074
"9517"	"Parameters conspec-attraction 9563 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	7.09727628608458
"9518"	"Parameters conspec-attraction 9564 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.05358486861094
"9519"	"Parameters conspec-attraction 9565 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	5.39962354934291
"9520"	"Parameters conspec-attraction 9566 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.90744323553427
"9521"	"Parameters conspec-attraction 9567 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	4.36961412098489
"9522"	"Parameters conspec-attraction 9568 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.9160748560997
"9523"	"Parameters conspec-attraction 9569 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	1.91124256596085
"9524"	"Parameters conspec-attraction 957 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.1538611355203
"9525"	"Parameters conspec-attraction 9570 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.4717094666571
"9526"	"Parameters conspec-attraction 9571 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.07730002627205
"9527"	"Parameters conspec-attraction 9572 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.99373908486207
"9528"	"Parameters conspec-attraction 9573 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	5.66760951978607
"9529"	"Parameters conspec-attraction 9574 10_06_2020 22_16.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.7344622084808
"9530"	"Parameters conspec-attraction 9575 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.66264439535
"9531"	"Parameters conspec-attraction 9576 10_06_2020 22_16.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.5389815604667
"9532"	"Parameters conspec-attraction 9577 10_06_2020 22_17.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.1939060278093
"9533"	"Parameters conspec-attraction 9578 10_06_2020 22_17.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.79901025741044
"9534"	"Parameters conspec-attraction 9579 10_06_2020 22_17.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.40121442382832
"9535"	"Parameters conspec-attraction 958 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.72521479497192
"9536"	"Parameters conspec-attraction 9580 10_06_2020 22_17.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.9464825032274
"9537"	"Parameters conspec-attraction 9581 10_06_2020 22_17.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.07310403710283
"9538"	"Parameters conspec-attraction 9582 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.27550778451157
"9539"	"Parameters conspec-attraction 9583 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	12.7303680623793
"9540"	"Parameters conspec-attraction 9584 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.741585557094
"9541"	"Parameters conspec-attraction 9585 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	13.6226845739199
"9542"	"Parameters conspec-attraction 9586 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.7245879408524
"9543"	"Parameters conspec-attraction 9587 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.1280754190695
"9544"	"Parameters conspec-attraction 9588 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.8527258420573
"9545"	"Parameters conspec-attraction 9589 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	11.0348524987075
"9546"	"Parameters conspec-attraction 959 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	5.5195728891959
"9547"	"Parameters conspec-attraction 9590 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.3987747689078
"9548"	"Parameters conspec-attraction 9591 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.36992269073277
"9549"	"Parameters conspec-attraction 9592 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.82667793031374
"9550"	"Parameters conspec-attraction 9593 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.6831952691609
"9551"	"Parameters conspec-attraction 9594 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.09620779377061
"9552"	"Parameters conspec-attraction 9595 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.23415825206388
"9553"	"Parameters conspec-attraction 9596 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	13.7810504076205
"9554"	"Parameters conspec-attraction 9597 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.44713115919631
"9555"	"Parameters conspec-attraction 9598 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.93544740843267
"9556"	"Parameters conspec-attraction 9599 10_06_2020 22_18.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.82650031286836
"9557"	"Parameters conspec-attraction 96 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.8515057037578
"9558"	"Parameters conspec-attraction 960 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.1927480848933
"9559"	"Parameters conspec-attraction 9600 10_06_2020 22_18.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.410648681657
"9560"	"Parameters conspec-attraction 9601 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	2.90706674051698
"9561"	"Parameters conspec-attraction 9602 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.99992530458484
"9562"	"Parameters conspec-attraction 9603 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.98893147937928
"9563"	"Parameters conspec-attraction 9604 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.4979157935721
"9564"	"Parameters conspec-attraction 9605 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.5671976355064
"9565"	"Parameters conspec-attraction 9606 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.34066826186904
"9566"	"Parameters conspec-attraction 9607 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.752038405503
"9567"	"Parameters conspec-attraction 9608 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.45191294340211
"9568"	"Parameters conspec-attraction 9609 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.4970873145446
"9569"	"Parameters conspec-attraction 961 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.614493754885
"9570"	"Parameters conspec-attraction 9610 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.4866688663664
"9571"	"Parameters conspec-attraction 9611 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	17.165811870641
"9572"	"Parameters conspec-attraction 9612 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.8467323464434
"9573"	"Parameters conspec-attraction 9613 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	7.9807674436639
"9574"	"Parameters conspec-attraction 9614 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	13.2943342566432
"9575"	"Parameters conspec-attraction 9615 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.1427864854378
"9576"	"Parameters conspec-attraction 9616 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.20552398458194
"9577"	"Parameters conspec-attraction 9617 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.7920201508166
"9578"	"Parameters conspec-attraction 9618 10_06_2020 22_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.92953678179649
"9579"	"Parameters conspec-attraction 9619 10_06_2020 22_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.77617013213777
"9580"	"Parameters conspec-attraction 962 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	15.0108668440534
"9581"	"Parameters conspec-attraction 9620 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.1715773077512
"9582"	"Parameters conspec-attraction 9621 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	4.09481938537258
"9583"	"Parameters conspec-attraction 9622 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.3499742869496
"9584"	"Parameters conspec-attraction 9623 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.68005225345946
"9585"	"Parameters conspec-attraction 9624 10_06_2020 22_20.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	6.82845257352143
"9586"	"Parameters conspec-attraction 9625 10_06_2020 22_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	5.25501858989797
"9587"	"Parameters conspec-attraction 9626 10_06_2020 22_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.8233493900529
"9588"	"Parameters conspec-attraction 9627 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	7.83877427555021
"9589"	"Parameters conspec-attraction 9628 10_06_2020 22_20.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.49926891191738
"9590"	"Parameters conspec-attraction 9629 10_06_2020 22_20.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.62837377267195
"9591"	"Parameters conspec-attraction 963 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.72132490217931
"9592"	"Parameters conspec-attraction 9630 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.7370103508174
"9593"	"Parameters conspec-attraction 9631 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	11.9958613212548
"9594"	"Parameters conspec-attraction 9632 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.8897111030395
"9595"	"Parameters conspec-attraction 9633 10_06_2020 22_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	13.5454292991841
"9596"	"Parameters conspec-attraction 9634 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.0466086996909
"9597"	"Parameters conspec-attraction 9635 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	5.15384223360272
"9598"	"Parameters conspec-attraction 9636 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	4.48796905628097
"9599"	"Parameters conspec-attraction 9637 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.61176059025229
"9600"	"Parameters conspec-attraction 9638 10_06_2020 22_21.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.13738135230554
"9601"	"Parameters conspec-attraction 9639 10_06_2020 22_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	5.38297204511327
"9602"	"Parameters conspec-attraction 964 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.21172532684745
"9603"	"Parameters conspec-attraction 9640 10_06_2020 22_21.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.2166784900587
"9604"	"Parameters conspec-attraction 9641 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.65143607997314
"9605"	"Parameters conspec-attraction 9642 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	16.1678525011985
"9606"	"Parameters conspec-attraction 9643 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.1644468430299
"9607"	"Parameters conspec-attraction 9644 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.0716361060528
"9608"	"Parameters conspec-attraction 9645 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.99662338870503
"9609"	"Parameters conspec-attraction 9646 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.25486107241977
"9610"	"Parameters conspec-attraction 9647 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	14.8805820890582
"9611"	"Parameters conspec-attraction 9648 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.05632405280643
"9612"	"Parameters conspec-attraction 9649 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.5436925585654
"9613"	"Parameters conspec-attraction 965 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.2816016054267
"9614"	"Parameters conspec-attraction 9650 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.60545496820614
"9615"	"Parameters conspec-attraction 9651 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.9596448557888
"9616"	"Parameters conspec-attraction 9652 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.0675074493988
"9617"	"Parameters conspec-attraction 9653 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.87155746047657
"9618"	"Parameters conspec-attraction 9654 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.6107323319469
"9619"	"Parameters conspec-attraction 9655 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.9077365630099
"9620"	"Parameters conspec-attraction 9656 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	12.6177755309862
"9621"	"Parameters conspec-attraction 9657 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.6679589172268
"9622"	"Parameters conspec-attraction 9658 10_06_2020 22_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.9660151913713
"9623"	"Parameters conspec-attraction 9659 10_06_2020 22_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.31956360841573
"9624"	"Parameters conspec-attraction 966 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.40519213150189
"9625"	"Parameters conspec-attraction 9660 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.4116694761641
"9626"	"Parameters conspec-attraction 9661 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	15.3035933034487
"9627"	"Parameters conspec-attraction 9662 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.785928005864
"9628"	"Parameters conspec-attraction 9663 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.8069062076673
"9629"	"Parameters conspec-attraction 9664 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	14.1167001548711
"9630"	"Parameters conspec-attraction 9665 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.99270061517305
"9631"	"Parameters conspec-attraction 9666 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.7437756602777
"9632"	"Parameters conspec-attraction 9667 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.4817561406452
"9633"	"Parameters conspec-attraction 9668 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.81234722771588
"9634"	"Parameters conspec-attraction 9669 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.26114922636763
"9635"	"Parameters conspec-attraction 967 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.19126783770521
"9636"	"Parameters conspec-attraction 9670 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.48718402707643
"9637"	"Parameters conspec-attraction 9671 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.620755387823
"9638"	"Parameters conspec-attraction 9672 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.4833490596067
"9639"	"Parameters conspec-attraction 9673 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.0281648962826
"9640"	"Parameters conspec-attraction 9674 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.7468237592642
"9641"	"Parameters conspec-attraction 9675 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.0538797067243
"9642"	"Parameters conspec-attraction 9676 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	14.4974775613277
"9643"	"Parameters conspec-attraction 9677 10_06_2020 22_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.2165267863837
"9644"	"Parameters conspec-attraction 9678 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.1901904456287
"9645"	"Parameters conspec-attraction 9679 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	4.18697368073876
"9646"	"Parameters conspec-attraction 968 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	13.3259878732275
"9647"	"Parameters conspec-attraction 9680 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.2690278692126
"9648"	"Parameters conspec-attraction 9681 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.0895310226357
"9649"	"Parameters conspec-attraction 9682 10_06_2020 22_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	14.3362081247705
"9650"	"Parameters conspec-attraction 9683 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.34862850306216
"9651"	"Parameters conspec-attraction 9684 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.54442414263897
"9652"	"Parameters conspec-attraction 9685 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.37070379450544
"9653"	"Parameters conspec-attraction 9686 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	14.3933614057467
"9654"	"Parameters conspec-attraction 9687 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.73406684353331
"9655"	"Parameters conspec-attraction 9688 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.6595968395769
"9656"	"Parameters conspec-attraction 9689 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.30786157959726
"9657"	"Parameters conspec-attraction 969 10_06_2020 22_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.83915446872526
"9658"	"Parameters conspec-attraction 9690 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.9281694527825
"9659"	"Parameters conspec-attraction 9691 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.9766033236876
"9660"	"Parameters conspec-attraction 9692 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.38068740279
"9661"	"Parameters conspec-attraction 9693 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.2778762041545
"9662"	"Parameters conspec-attraction 9694 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.9373496488782
