"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"choosers_on_followers"	"weight_day"
"5295"	"Parameters CF 5763 22_04_2020 01_05.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.610774630255223	8.31612436644065
"5296"	"Parameters CF 5764 22_04_2020 01_06.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.574665395679572	8.9379401045054
"5297"	"Parameters CF 5765 22_04_2020 01_06.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.657142101333981	6.13853167669826
"5298"	"Parameters CF 5766 22_04_2020 01_06.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.515798473888813	12.8179787238115
"5299"	"Parameters CF 5767 22_04_2020 01_07.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.460296339040419	9.25492130967805
"5300"	"Parameters CF 5768 22_04_2020 01_07.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.510277993649224	9.69769533943079
"5301"	"Parameters CF 5769 22_04_2020 01_07.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.567925386386174	11.8720422086643
"5302"	"Parameters CF 577 22_04_2020 00_19.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.644253835357514	7.74086869970418
"5303"	"Parameters CF 5770 22_04_2020 01_07.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.634988297222463	7.6194247781309
"5304"	"Parameters CF 5771 22_04_2020 01_08.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.529444946821474	10.6801776615258
"5305"	"Parameters CF 5772 22_04_2020 01_08.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.418015024100773	6.67133300592992
"5306"	"Parameters CF 5773 22_04_2020 01_08.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.705651130188417	12.0848745267636
"5307"	"Parameters CF 5774 22_04_2020 01_09.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.381991458256027	9.5224843244499
"5308"	"Parameters CF 5775 22_04_2020 01_09.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.295632359114969	10.5866438377707
"5309"	"Parameters CF 5776 22_04_2020 01_09.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.468733090515664	8.90369190181274
"5310"	"Parameters CF 5777 22_04_2020 01_10.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.71705191053004	8.68791170982892
"5311"	"Parameters CF 5778 22_04_2020 01_10.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.596718205419757	9.54852486427046
"5312"	"Parameters CF 5779 22_04_2020 01_10.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.539156393130111	8.64638673220002
"5313"	"Parameters CF 578 22_04_2020 00_19.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.565290957972498	7.39380635752456
"5314"	"Parameters CF 5780 22_04_2020 01_10.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.384357737908464	9.53511190689976
"5315"	"Parameters CF 5781 22_04_2020 01_11.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.61776561023855	7.32634338115302
"5316"	"Parameters CF 5782 22_04_2020 01_11.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.373687353078775	8.93237386580419
"5317"	"Parameters CF 5783 22_04_2020 01_11.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.593322924070883	10.5424481953804
"5318"	"Parameters CF 5784 22_04_2020 01_11.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.503168512529506	14.44255855186
"5319"	"Parameters CF 5785 22_04_2020 01_12.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.694933261897458	10.8807744087078
"5320"	"Parameters CF 5786 22_04_2020 01_12.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.460617076721516	6.50210568796575
"5321"	"Parameters CF 5787 22_04_2020 01_12.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.65822664429814	4.96438596890067
"5322"	"Parameters CF 5788 22_04_2020 01_13.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.654493444959771	10.5006783506593
"5323"	"Parameters CF 5789 22_04_2020 01_13.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.695933436850514	10.5794511864906
"5324"	"Parameters CF 579 22_04_2020 00_19.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.54885458320301	5.10813003847753
"5325"	"Parameters CF 5790 22_04_2020 01_14.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.472410507724138	7.31692941470914
"5326"	"Parameters CF 5791 22_04_2020 01_14.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.451428678386708	12.7190862893126
"5327"	"Parameters CF 5792 22_04_2020 01_14.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.333240224479164	16.2583472790655
"5328"	"Parameters CF 5793 22_04_2020 01_14.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.75391370816297	13.3399778473466
"5329"	"Parameters CF 5794 22_04_2020 01_15.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.580241324978386	8.09909866004734
"5330"	"Parameters CF 5795 22_04_2020 01_15.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.67964942839579	3.92109039694528
"5331"	"Parameters CF 5796 22_04_2020 01_15.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.402863114333231	9.36958910222057
"5332"	"Parameters CF 5797 22_04_2020 01_15.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.458759478095429	12.5738464842813
"5333"	"Parameters CF 5798 22_04_2020 01_16.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.506951489808437	14.6444115251509
"5334"	"Parameters CF 5799 22_04_2020 01_16.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.559671901407707	11.4682161264182
"5335"	"Parameters CF 58 21_04_2020 21_35.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.464648844496439	5.91410261255873
"5336"	"Parameters CF 580 22_04_2020 00_20.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.645778803589362	12.8695209062054
"5337"	"Parameters CF 5800 22_04_2020 01_16.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.536745806538318	3.6301084984423
"5338"	"Parameters CF 5801 22_04_2020 01_17.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.524980270028198	12.765106479656
"5339"	"Parameters CF 5802 22_04_2020 01_17.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.323123837667324	12.0829244233898
"5340"	"Parameters CF 5803 22_04_2020 01_17.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.63420461989656	10.6023817613257
"5341"	"Parameters CF 5804 22_04_2020 01_18.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.636790839283434	11.8169579139627
"5342"	"Parameters CF 5805 22_04_2020 01_18.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.613975075734717	9.48326290946714
"5343"	"Parameters CF 5806 22_04_2020 01_18.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.501761849589725	11.4794377456766
"5344"	"Parameters CF 5807 22_04_2020 01_19.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.718271016007076	12.3200525064467
"5345"	"Parameters CF 5808 22_04_2020 01_19.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.665473606113318	8.21458482540535
"5346"	"Parameters CF 5809 22_04_2020 01_19.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.566884577981148	10.9329723647124
"5347"	"Parameters CF 581 22_04_2020 00_20.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.65477974964575	8.9901434496984
"5348"	"Parameters CF 5810 22_04_2020 01_20.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.502395673042766	10.7318101769527
"5349"	"Parameters CF 5811 22_04_2020 01_20.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.569349552464818	9.53400575378149
"5350"	"Parameters CF 5812 22_04_2020 01_20.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.692334162899928	13.29387175634
"5351"	"Parameters CF 5813 22_04_2020 01_21.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.470336162463661	9.88402283538733
"5352"	"Parameters CF 5814 22_04_2020 01_21.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.537700960566931	12.9712239449674
"5353"	"Parameters CF 5815 22_04_2020 01_21.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.459964426284833	9.55984212874924
"5354"	"Parameters CF 5816 22_04_2020 01_22.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.521567683505576	7.29125263425417
"5355"	"Parameters CF 5817 22_04_2020 01_22.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.399461609070172	7.89318019809755
"5356"	"Parameters CF 5818 22_04_2020 01_22.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.52598950674875	10.2272359734408
"5357"	"Parameters CF 5819 22_04_2020 01_22.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.552734878430481	8.30791559573679
"5358"	"Parameters CF 582 22_04_2020 00_21.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.649957135968041	14.4976454024228
"5359"	"Parameters CF 5820 22_04_2020 01_22.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.311420456473503	8.50592556665137
"5360"	"Parameters CF 5821 22_04_2020 01_23.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.62011505798835	13.4169135432055
"5361"	"Parameters CF 5822 22_04_2020 01_23.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.737844433208355	12.3702360590747
"5362"	"Parameters CF 5823 22_04_2020 01_23.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.497842163219519	10.2840830029598
"5363"	"Parameters CF 5824 22_04_2020 01_24.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.635692469068864	9.98458303073917
"5364"	"Parameters CF 5825 22_04_2020 01_24.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.689174031385931	4.19368767598431
"5365"	"Parameters CF 5826 22_04_2020 01_24.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.521058277373298	9.17281143417179
"5366"	"Parameters CF 5827 22_04_2020 01_25.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.431945367921465	6.39290427623674
"5367"	"Parameters CF 5828 22_04_2020 01_25.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.624762956396179	13.3499851154511
"5368"	"Parameters CF 5829 22_04_2020 01_25.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.650972059289754	5.91010484979777
"5369"	"Parameters CF 583 22_04_2020 00_21.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.531760339827513	15.63977844327
"5370"	"Parameters CF 5830 22_04_2020 01_26.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.472134431859695	10.9762330241256
"5371"	"Parameters CF 5831 22_04_2020 01_26.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.561105574214261	12.957748682156
"5372"	"Parameters CF 5832 22_04_2020 01_26.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.507126008020564	11.9350905274536
"5373"	"Parameters CF 5833 22_04_2020 01_27.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.598010215874264	8.8295487412476
"5374"	"Parameters CF 5834 22_04_2020 01_27.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.612426777649896	12.529145868981
"5375"	"Parameters CF 5835 22_04_2020 01_27.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.482992665021006	8.93732913708499
"5376"	"Parameters CF 5836 22_04_2020 01_28.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.856535033773124	8.96902057271125
"5377"	"Parameters CF 5837 22_04_2020 01_28.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.573286280537828	14.4538301655029
"5378"	"Parameters CF 5838 22_04_2020 01_28.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.543515050774237	6.42094901531363
"5379"	"Parameters CF 5839 22_04_2020 01_29.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.608799403553149	15.6795273291042
"5380"	"Parameters CF 584 22_04_2020 00_21.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.530360066827154	10.390446346493
"5381"	"Parameters CF 5840 22_04_2020 01_29.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.618020879164946	9.81446402428731
"5382"	"Parameters CF 5841 22_04_2020 01_29.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.56688869283039	10.2107563915174
"5383"	"Parameters CF 5842 22_04_2020 01_30.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.558132629317105	18.3567569805635
"5384"	"Parameters CF 5843 22_04_2020 01_30.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.691666962755509	12.4430239940334
"5385"	"Parameters CF 5844 22_04_2020 01_30.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.445444214229578	11.9060310197744
"5386"	"Parameters CF 5845 22_04_2020 01_30.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.525701687198892	9.49927751950251
"5387"	"Parameters CF 5846 22_04_2020 01_31.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.658881044445256	9.23123016908665
"5388"	"Parameters CF 5847 22_04_2020 01_31.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.504343172866828	9.31681294083526
"5389"	"Parameters CF 5848 22_04_2020 01_31.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.820507188084044	13.3259286737659
"5390"	"Parameters CF 5849 22_04_2020 01_32.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.545236411378632	6.53288790722659
"5391"	"Parameters CF 585 22_04_2020 00_22.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.509321929450343	7.17779163475454
"5392"	"Parameters CF 5850 22_04_2020 01_32.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.596548213141624	10.0129026820061
"5393"	"Parameters CF 5851 22_04_2020 01_32.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.419214856495926	10.7870481803487
"5394"	"Parameters CF 5852 22_04_2020 01_33.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.445751589969732	10.6612401304187
"5395"	"Parameters CF 5853 22_04_2020 01_33.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.524542355092391	7.98743084164935
"5396"	"Parameters CF 5854 22_04_2020 01_33.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.570936051215514	12.0912605908397
"5397"	"Parameters CF 5855 22_04_2020 01_33.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.556404724773761	9.55635148218339
"5398"	"Parameters CF 5856 22_04_2020 01_34.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.498340123847535	7.14772715958925
"5399"	"Parameters CF 5857 22_04_2020 01_34.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.555070175756475	8.37039185953973
"5400"	"Parameters CF 5858 22_04_2020 01_34.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.6007521915053	10.1531587204238
"5401"	"Parameters CF 5859 22_04_2020 01_35.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.651717562004715	13.1995344934474
"5402"	"Parameters CF 586 22_04_2020 00_22.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.481687622997205	2.69377044274844
"5403"	"Parameters CF 5860 22_04_2020 01_35.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.439924537143915	10.5749803773137
"5404"	"Parameters CF 5861 22_04_2020 01_35.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.544522519675674	12.0215825074874
"5405"	"Parameters CF 5862 22_04_2020 01_35.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.71019281457609	9.10918278128849
"5406"	"Parameters CF 5863 22_04_2020 01_36.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.505051278132286	2.51906142170606
"5407"	"Parameters CF 5864 22_04_2020 01_36.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.730658624506529	8.60057635502235
"5408"	"Parameters CF 5865 22_04_2020 01_36.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.481979846197601	11.7116088904909
"5409"	"Parameters CF 5866 22_04_2020 01_37.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.544082724831347	10.0646121093116
"5410"	"Parameters CF 5867 22_04_2020 01_37.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.580870699505844	8.92023123036718
"5411"	"Parameters CF 5868 22_04_2020 01_37.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.726211083656065	11.8579831893479
"5412"	"Parameters CF 5869 22_04_2020 01_38.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.446218729367096	10.2737780333344
"5413"	"Parameters CF 587 22_04_2020 00_22.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.455427128358181	12.1518906039521
"5414"	"Parameters CF 5870 22_04_2020 01_38.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.58402649862193	5.20668031848312
"5415"	"Parameters CF 5871 22_04_2020 01_38.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.496138671361456	7.52311067276816
"5416"	"Parameters CF 5872 22_04_2020 01_38.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.57341292130685	16.1269360043028
"5417"	"Parameters CF 5873 22_04_2020 01_39.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.636362617878639	9.14510775849598
"5418"	"Parameters CF 5874 22_04_2020 01_39.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.615740765389894	8.23997985908263
"5419"	"Parameters CF 5875 22_04_2020 01_39.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.687309497111961	13.389026498814
"5420"	"Parameters CF 5876 22_04_2020 01_40.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.66990526749078	10.2303377784656
"5421"	"Parameters CF 5877 22_04_2020 01_40.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.42524658474448	8.61641809111789
"5422"	"Parameters CF 5878 22_04_2020 01_40.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.655726638754955	7.56463681141153
"5423"	"Parameters CF 5879 22_04_2020 01_41.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.415707249662315	6.94060961347039
"5424"	"Parameters CF 588 22_04_2020 00_23.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.598037352050327	11.7515555178443
"5425"	"Parameters CF 5880 22_04_2020 01_41.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.564290205050293	10.7667962889642
"5426"	"Parameters CF 5881 22_04_2020 01_41.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.542173686243558	8.47768897792902
"5427"	"Parameters CF 5882 22_04_2020 01_41.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.588340250108967	10.3952666706681
"5428"	"Parameters CF 5883 22_04_2020 01_42.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.42532242402712	1.78815389455305
"5429"	"Parameters CF 5884 22_04_2020 01_42.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.631068977387499	11.7136757679759
"5430"	"Parameters CF 5885 22_04_2020 01_42.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.622938407627967	9.88741270761216
"5431"	"Parameters CF 5886 22_04_2020 01_43.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.584949795519852	13.6310939090858
"5432"	"Parameters CF 5887 22_04_2020 01_43.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.557175797975264	11.9908763025361
"5433"	"Parameters CF 5888 22_04_2020 01_43.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.643714463125349	13.1746520723838
"5434"	"Parameters CF 5889 22_04_2020 01_44.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.562995923684338	8.63513482665996
"5435"	"Parameters CF 589 22_04_2020 00_23.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.443447188103589	10.9894580208845
"5436"	"Parameters CF 5890 22_04_2020 01_44.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.488168448853794	10.0051317452983
"5437"	"Parameters CF 5891 22_04_2020 01_44.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.478858930601208	13.2533901549736
"5438"	"Parameters CF 5892 22_04_2020 01_45.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.539619352314207	11.6103805805233
"5439"	"Parameters CF 5893 22_04_2020 01_45.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.452817168838125	10.3841838497938
"5440"	"Parameters CF 5894 22_04_2020 01_45.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.604470713880105	9.75629011038917
"5441"	"Parameters CF 5895 22_04_2020 01_45.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.593356072532913	7.07875480822425
"5442"	"Parameters CF 5896 22_04_2020 01_46.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.729743157822757	10.0161098191403
"5443"	"Parameters CF 5897 22_04_2020 01_46.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.729986920148858	9.68450329639585
"5444"	"Parameters CF 5898 22_04_2020 01_46.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.569247123613301	9.68195677280456
"5445"	"Parameters CF 5899 22_04_2020 01_47.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.414161326573614	16.2756958939184
"5446"	"Parameters CF 59 21_04_2020 21_35.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.488184454139024	9.23040320156155
"5447"	"Parameters CF 590 22_04_2020 00_23.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.508323067610671	9.25820668794596
"5448"	"Parameters CF 5900 22_04_2020 01_47.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.218869630295374	13.7552839701124
"5449"	"Parameters CF 5901 22_04_2020 01_47.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.500743010173583	8.75385704826277
"5450"	"Parameters CF 5902 22_04_2020 01_48.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.586538821573062	4.97683581529914
"5451"	"Parameters CF 5903 22_04_2020 01_48.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.435641054582205	6.53905200270556
"5452"	"Parameters CF 5904 22_04_2020 01_48.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.611901788726568	11.760058485169
"5453"	"Parameters CF 5905 22_04_2020 01_49.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.730446067243021	12.4016676738142
"5454"	"Parameters CF 5906 22_04_2020 01_49.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.702614123055751	4.36355081905056
"5455"	"Parameters CF 5907 22_04_2020 01_49.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.430171583990617	7.92078905089242
"5456"	"Parameters CF 5908 22_04_2020 01_50.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.577918173283275	8.66046887838361
"5457"	"Parameters CF 5909 22_04_2020 01_50.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.597182989852714	3.28364132597232
"5458"	"Parameters CF 591 22_04_2020 00_24.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.715642467864112	13.198306432091
"5459"	"Parameters CF 5910 22_04_2020 01_50.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.647714681340499	7.14682187333054
"5460"	"Parameters CF 5911 22_04_2020 01_51.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.552379239604261	6.00347003896824
"5461"	"Parameters CF 5912 22_04_2020 01_51.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.419114694101027	14.4728091803527
"5462"	"Parameters CF 5913 22_04_2020 01_51.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.436336766104834	10.133333518255
"5463"	"Parameters CF 5914 22_04_2020 01_51.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.538330886825019	12.2483025912347
"5464"	"Parameters CF 5915 22_04_2020 01_52.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.506457929719433	8.55663553254169
"5465"	"Parameters CF 5916 22_04_2020 01_52.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.624940035537034	6.53522595200672
"5466"	"Parameters CF 5917 22_04_2020 01_52.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.704347559977816	11.4495534726026
"5467"	"Parameters CF 5918 22_04_2020 01_52.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.44338342988393	14.4852472170523
"5468"	"Parameters CF 5919 22_04_2020 01_53.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.402273263302658	10.841776423107
"5469"	"Parameters CF 592 22_04_2020 00_24.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.55355042661639	9.18058339215039
"5470"	"Parameters CF 5920 22_04_2020 01_53.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.523105002048281	8.95620085793205
"5471"	"Parameters CF 5921 22_04_2020 01_53.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.581161888849252	12.7027277904368
"5472"	"Parameters CF 5922 22_04_2020 01_53.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.391200289050804	9.13312888842307
"5473"	"Parameters CF 5923 22_04_2020 01_54.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.575891077752904	11.8564820895303
"5474"	"Parameters CF 5924 22_04_2020 01_54.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.699645567760773	9.30040747184668
"5475"	"Parameters CF 5925 22_04_2020 01_55.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.592997568269445	11.1240670819715
"5476"	"Parameters CF 5926 22_04_2020 01_55.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.418164518625148	7.76347065359299
"5477"	"Parameters CF 5927 22_04_2020 01_55.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.550415703602078	11.6063884195419
"5478"	"Parameters CF 5928 22_04_2020 01_56.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.52401231024511	12.2306358789696
"5479"	"Parameters CF 5929 22_04_2020 01_56.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.547020674341451	15.1705492134267
"5480"	"Parameters CF 593 22_04_2020 00_24.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.600241866078814	8.37243027035722
"5481"	"Parameters CF 5930 22_04_2020 01_56.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.533401536562223	5.57095480943075
"5482"	"Parameters CF 5931 22_04_2020 01_56.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.699957349053928	13.723881199623
"5483"	"Parameters CF 5932 22_04_2020 01_57.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.652957115528019	9.7368142232722
"5484"	"Parameters CF 5933 22_04_2020 01_57.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.725092093433389	10.01211271392
"5485"	"Parameters CF 5934 22_04_2020 01_57.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.431253740203561	11.3402018420994
"5486"	"Parameters CF 5935 22_04_2020 01_58.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.621593513380347	9.85287113371181
"5487"	"Parameters CF 5936 22_04_2020 01_58.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.642563139576958	11.6015285734621
"5488"	"Parameters CF 5937 22_04_2020 01_58.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.466871238016852	6.24377657008955
"5489"	"Parameters CF 5938 22_04_2020 01_59.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.575020242649119	9.3203588430324
"5490"	"Parameters CF 5939 22_04_2020 01_59.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.674868350639191	8.2550487846995
"5491"	"Parameters CF 594 22_04_2020 00_25.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.530933616790578	5.28657512637764
"5492"	"Parameters CF 5940 22_04_2020 01_59.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.644641980409818	8.37242123000486
