"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"26"	"CF"	"Output CF 102 11_06_2020 11_45.txt"	33.7308754874261	162.148660999961	468.364832097733	932.788596594605	1603.25812290234	3307.63629488383	5211.6331466921	0.536423841059603	151	0.636363636363636	0.418181818181818	0.478260869565217	0.794520547945205	0.794520547945205
"27"	"CF"	"Output CF 1020 10_06_2020 21_43.txt"	39.3660199134256	187.085695820392	516.202767341006	998.694407256466	1712.58920794159	3384.28050077527	5118.81010795569	0.522727272727273	132	0.545454545454545	0.354545454545455	0.461538461538462	0.62962962962963	0.62962962962963
"28"	"CF"	"Output CF 1021 10_06_2020 21_44.txt"	25.7093683268361	128.712878753138	420.343336535987	897.050433301789	1548.17038386613	3150.51534341512	5187.68857249753	0.644927536231884	138	0.527272727272727	0.336363636363636	0.432432432432432	0.496240601503759	0.496240601503759
"29"	"CF"	"Output CF 1022 10_06_2020 21_44.txt"	24.280275392838	132.912660449866	433.282615159484	899.828302897428	1517.85791544979	3215.64364642617	5290.08558653819	0.429447852760736	163	0.763636363636364	0.545454545454545	0.6	0.755244755244755	0.755244755244755
"30"	"CF"	"Output CF 1023 10_06_2020 21_45.txt"	24.01115242859	120.548253067932	403.204933368668	849.906777760106	1454.38832848832	3049.94892767366	5171.55517211877	0.5	130	0.654545454545455	0.436363636363636	0.5	0.602941176470588	0.602941176470588
"31"	"CF"	"Output CF 1024 10_06_2020 21_45.txt"	21.7332519592957	116.290566310893	393.115333918989	850.528970506672	1480.48166301145	3082.55580656954	5187.84408649895	0.419847328244275	131	0.727272727272727	0.490909090909091	0.518518518518518	0.730337078651685	0.730337078651685
"32"	"CF"	"Output CF 1025 10_06_2020 21_45.txt"	23.7756769488869	125.363932691554	416.032127914685	872.527464896441	1509.52247002103	3180.90140440496	5233.67154439445	0.503401360544218	147	0.654545454545455	0.463636363636364	0.588235294117647	0.690140845070423	0.690140845070423
"33"	"CF"	"Output CF 1026 10_06_2020 21_45.txt"	21.3726766727082	126.466820834538	440.111621304882	909.556936587949	1527.34039853046	3198.54664543925	5229.23101844766	0.398230088495575	113	0.618181818181818	0.445454545454545	0.612244897959184	0.596858638743455	0.596858638743455
"34"	"CF"	"Output CF 1027 10_06_2020 21_46.txt"	25.2640947144031	131.03404469691	411.052011415242	832.971379696499	1438.05787124285	3082.4957712334	5165.90260201988	0.568	125	0.581818181818182	0.372727272727273	0.439024390243902	0.578313253012048	0.578313253012048
"35"	"CF"	"Output CF 1028 10_06_2020 21_46.txt"	37.8810488274628	176.537676065035	505.050354643218	1002.37732251615	1676.28518256313	3300.62745398272	5168.61768476895	0.441176470588235	136	0.636363636363636	0.454545454545455	0.6	0.683168316831683	0.683168316831683
"36"	"CF"	"Output CF 1029 10_06_2020 21_46.txt"	26.1117163269262	138.305379366888	458.576730800108	942.431743915798	1588.5145081189	3313.76304463721	5232.40717936842	0.488	125	0.654545454545455	0.436363636363636	0.5	0.763392857142857	0.763392857142857
"37"	"CF"	"Output CF 103 11_06_2020 11_46.txt"	34.3439133421829	156.837706969265	470.024308920394	975.087040796238	1664.33537052677	3288.318261156	5164.44953432276	0.395973154362416	149	0.8	0.572727272727273	0.603174603174603	0.820754716981132	0.820754716981132
"38"	"CF"	"Output CF 1030 10_06_2020 21_47.txt"	22.0320849767567	119.406673374796	402.465707773071	831.260284308701	1428.28914830934	3090.89324156334	5231.42677539831	0.560283687943262	141	0.618181818181818	0.436363636363636	0.583333333333333	0.664948453608247	0.664948453608247
"39"	"CF"	"Output CF 1031 10_06_2020 21_47.txt"	19.9728008210053	109.871755423871	385.286809698094	827.399411690719	1448.71156793886	3124.94115406957	5248.24616292852	0.36551724137931	145	0.745454545454545	0.563636363636364	0.67741935483871	0.716911764705882	0.716911764705882
"40"	"CF"	"Output CF 1032 10_06_2020 21_47.txt"	23.4088663429157	122.048068503472	395.405406729414	815.844362927695	1418.69990545236	2995.65919614741	5163.10585368811	0.564885496183206	131	0.563636363636364	0.363636363636364	0.45	0.588607594936709	0.588607594936709
"41"	"CF"	"Output CF 1033 10_06_2020 21_47.txt"	34.0274436862505	159.226818273032	447.68406919922	922.603990353487	1583.64460782605	3208.03333492572	5273.46607383984	0.555555555555556	126	0.563636363636364	0.354545454545455	0.41025641025641	0.574074074074074	0.574074074074074
"42"	"CF"	"Output CF 1034 10_06_2020 21_48.txt"	36.2880070307932	163.295306553434	487.061967097925	981.116210885425	1620.24143044083	3239.7783936225	5235.32968574243	0.530769230769231	130	0.636363636363636	0.418181818181818	0.478260869565217	0.677884615384615	0.677884615384615
"43"	"CF"	"Output CF 1035 10_06_2020 21_48.txt"	18.857341182315	103.397757434188	363.317129148432	792.670021497511	1379.11711206419	3034.32837773358	5241.66161812146	0.353741496598639	147	0.745454545454545	0.572727272727273	0.698412698412698	0.739130434782609	0.739130434782609
"44"	"CF"	"Output CF 1036 10_06_2020 21_48.txt"	22.4982933499759	116.125095469779	378.828735799048	789.674663284995	1362.99992542428	3093.50216229889	5306.25468747747	0.457364341085271	129	0.781818181818182	0.472727272727273	0.346153846153846	0.78476821192053	0.78476821192053
"45"	"CF"	"Output CF 1037 10_06_2020 21_48.txt"	23.2572702351064	116.13704098066	382.282636688285	823.891485684659	1433.33354639485	3106.05107626787	5233.02494060959	0.518248175182482	137	0.690909090909091	0.418181818181818	0.347826086956522	0.686440677966102	0.686440677966102
"46"	"CF"	"Output CF 1038 10_06_2020 21_49.txt"	21.4877753498961	112.741463453887	375.038204760991	803.914348018595	1417.73162760839	3061.71353729817	5139.10293604213	0.406896551724138	145	0.836363636363636	0.618181818181818	0.647058823529412	0.834782608695652	0.834782608695652
"47"	"CF"	"Output CF 1039 10_06_2020 21_49.txt"	35.7857911634658	166.202388212634	465.945144984675	946.618569370555	1631.16447260381	3314.87165740558	5292.86209056637	0.555555555555556	135	0.545454545454545	0.363636363636364	0.5	0.583892617449664	0.583892617449664
"48"	"CF"	"Output CF 104 11_06_2020 11_46.txt"	25.025420801494	127.491078219493	435.366596503309	896.832608934653	1517.60693144908	3262.461504544	5229.78884181763	0.457516339869281	153	0.690909090909091	0.5	0.618181818181818	0.65948275862069	0.65948275862069
"49"	"CF"	"Output CF 1040 10_06_2020 21_49.txt"	16.3622971106184	93.9093996217584	350.973497895371	777.278248278993	1351.64481635995	2998.15102386744	5223.04130067049	0.310810810810811	148	0.8	0.572727272727273	0.603174603174603	0.841121495327103	0.841121495327103
