"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"bi_CA"	"weight_day"
"743"	"Parameters bimodal 1666 10_06_2020 23_25.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	6.73446790017181
"744"	"Parameters bimodal 1667 10_06_2020 23_25.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	9.38243594804139
"745"	"Parameters bimodal 1668 10_06_2020 23_25.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	12.6170128624839
"746"	"Parameters bimodal 1669 10_06_2020 23_25.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	12.9838297985255
"747"	"Parameters bimodal 167 10_06_2020 22_05.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	13.1161330363183
"748"	"Parameters bimodal 1670 10_06_2020 23_25.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	11.1411495428842
"749"	"Parameters bimodal 1671 10_06_2020 23_26.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	12.9958055285208
"750"	"Parameters bimodal 1672 10_06_2020 23_26.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	10.7286857742373
"751"	"Parameters bimodal 1673 10_06_2020 23_26.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	16.1062803334961
"752"	"Parameters bimodal 1674 10_06_2020 23_26.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	8.02035788036222
"753"	"Parameters bimodal 1675 10_06_2020 23_26.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	12.5765447261366
"754"	"Parameters bimodal 1676 10_06_2020 23_26.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	11.4950961786933
"755"	"Parameters bimodal 1677 10_06_2020 23_27.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	14.6084453595896
"756"	"Parameters bimodal 1678 10_06_2020 23_27.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	9.96255221868329
"757"	"Parameters bimodal 1679 10_06_2020 23_27.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	6.20877819378928
"758"	"Parameters bimodal 168 10_06_2020 22_05.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	13.6647804981146
"759"	"Parameters bimodal 1680 10_06_2020 23_27.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	8.32036270352103
"760"	"Parameters bimodal 1681 10_06_2020 23_27.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	15.5785919562772
"761"	"Parameters bimodal 1682 10_06_2020 23_27.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	5.83517877850565
"762"	"Parameters bimodal 1683 10_06_2020 23_27.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	11.2257672585729
"763"	"Parameters bimodal 1684 10_06_2020 23_28.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	5.64405528203765
"764"	"Parameters bimodal 1685 10_06_2020 23_28.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	13.0416448726809
"765"	"Parameters bimodal 1686 10_06_2020 23_29.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.50528505645577
"766"	"Parameters bimodal 1687 10_06_2020 23_29.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	11.9965960842391
"767"	"Parameters bimodal 1688 10_06_2020 23_29.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	13.17955596806
"768"	"Parameters bimodal 1689 10_06_2020 23_29.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	12.9189991214757
"769"	"Parameters bimodal 169 10_06_2020 22_05.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	7.03822589008476
"770"	"Parameters bimodal 1690 10_06_2020 23_29.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	4.30750471581156
"771"	"Parameters bimodal 1691 10_06_2020 23_29.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	8.89439277152297
"772"	"Parameters bimodal 1692 10_06_2020 23_30.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	9.27578066836716
"773"	"Parameters bimodal 1693 10_06_2020 23_30.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.1318556470414
"774"	"Parameters bimodal 1694 10_06_2020 23_30.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	10.1892764100304
"775"	"Parameters bimodal 1695 10_06_2020 23_30.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	12.2530759600799
"776"	"Parameters bimodal 1696 10_06_2020 23_31.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	9.84838906713624
"777"	"Parameters bimodal 1697 10_06_2020 23_31.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	5.34843721311469
"778"	"Parameters bimodal 1698 10_06_2020 23_31.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	15.5743533802022
"779"	"Parameters bimodal 1699 10_06_2020 23_32.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	11.42448466406
"780"	"Parameters bimodal 17 10_06_2020 21_39.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	9.899260696416
"781"	"Parameters bimodal 170 10_06_2020 22_05.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	8.65523828455775
"782"	"Parameters bimodal 1700 10_06_2020 23_32.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	15.6356455891899
"783"	"Parameters bimodal 1701 10_06_2020 23_32.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	7.93865710239724
"784"	"Parameters bimodal 1702 10_06_2020 23_32.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	11.7351219297351
"785"	"Parameters bimodal 1703 10_06_2020 23_32.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	9.30554049222192
"786"	"Parameters bimodal 1704 10_06_2020 23_33.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	6.66789521928706
"787"	"Parameters bimodal 1705 10_06_2020 23_33.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	13.6479068821489
"788"	"Parameters bimodal 1706 10_06_2020 23_33.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	11.2102751522695
"789"	"Parameters bimodal 1707 10_06_2020 23_33.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	7.58938740024803
"790"	"Parameters bimodal 1708 10_06_2020 23_33.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	9.4483431226547
"791"	"Parameters bimodal 1709 10_06_2020 23_33.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	9.08064317713363
"792"	"Parameters bimodal 171 10_06_2020 22_06.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	9.79499282700672
"793"	"Parameters bimodal 1710 10_06_2020 23_33.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.78538963334855
"794"	"Parameters bimodal 1711 10_06_2020 23_33.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	14.201608554073
"795"	"Parameters bimodal 1712 10_06_2020 23_33.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	10.4774405891645
"796"	"Parameters bimodal 1713 10_06_2020 23_34.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	7.80044684513034
"797"	"Parameters bimodal 1714 10_06_2020 23_34.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	6.84149877572056
"798"	"Parameters bimodal 1715 10_06_2020 23_34.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	12.9503812139463
"799"	"Parameters bimodal 1716 10_06_2020 23_34.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	12.0483637441297
"800"	"Parameters bimodal 1717 10_06_2020 23_34.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	11.1728716087103
"801"	"Parameters bimodal 1718 10_06_2020 23_34.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	10.6182185664172
"802"	"Parameters bimodal 1719 10_06_2020 23_35.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	9.77811810922299
"803"	"Parameters bimodal 172 10_06_2020 22_06.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	9.40880724830131
"804"	"Parameters bimodal 1720 10_06_2020 23_35.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	7.82103081044615
"805"	"Parameters bimodal 1721 10_06_2020 23_35.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	10.5143928166737
"806"	"Parameters bimodal 1722 10_06_2020 23_35.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	8.89332857126477
"807"	"Parameters bimodal 1723 10_06_2020 23_35.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	15.7995513149753
"808"	"Parameters bimodal 1724 10_06_2020 23_36.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	13.3254918490983
"809"	"Parameters bimodal 1725 10_06_2020 23_36.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	13.4648665807081
"810"	"Parameters bimodal 1726 10_06_2020 23_36.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	6.16086353899476
"811"	"Parameters bimodal 1727 10_06_2020 23_37.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	12.9966283086083
"812"	"Parameters bimodal 1728 10_06_2020 23_37.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	10.0942794938966
"813"	"Parameters bimodal 1729 10_06_2020 23_37.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	8.82261701315897
"814"	"Parameters bimodal 173 10_06_2020 22_06.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	13.296112871269
"815"	"Parameters bimodal 1730 10_06_2020 23_37.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	7.67589465349023
"816"	"Parameters bimodal 1731 10_06_2020 23_37.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	7.73177575692162
"817"	"Parameters bimodal 1732 10_06_2020 23_37.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	14.2848897294878
"818"	"Parameters bimodal 1733 10_06_2020 23_37.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	11.5810452430709
"819"	"Parameters bimodal 1734 10_06_2020 23_38.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	8.73628594320148
"820"	"Parameters bimodal 1735 10_06_2020 23_38.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	12.7347715473156
"821"	"Parameters bimodal 1736 10_06_2020 23_38.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	12.8200106804119
"822"	"Parameters bimodal 1737 10_06_2020 23_38.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	6.72754412134403
"823"	"Parameters bimodal 1738 10_06_2020 23_38.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	13.4987783880721
"824"	"Parameters bimodal 1739 10_06_2020 23_39.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	16.3257218261714
"825"	"Parameters bimodal 174 10_06_2020 22_06.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	12.6150993969223
"826"	"Parameters bimodal 1740 10_06_2020 23_39.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.91785387210013
"827"	"Parameters bimodal 1741 10_06_2020 23_39.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	9.81333598319189
"828"	"Parameters bimodal 1742 10_06_2020 23_39.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	6.59488376638451
"829"	"Parameters bimodal 1743 10_06_2020 23_39.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	8.12609682608095
"830"	"Parameters bimodal 1744 10_06_2020 23_40.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	4.88890207052643
"831"	"Parameters bimodal 1745 10_06_2020 23_40.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	7.78121434321839
"832"	"Parameters bimodal 1746 10_06_2020 23_40.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.91519897884158
"833"	"Parameters bimodal 1747 10_06_2020 23_41.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	12.0847937719338
"834"	"Parameters bimodal 1748 10_06_2020 23_41.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	10.1425830872497
"835"	"Parameters bimodal 1749 10_06_2020 23_41.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	1.82598198154714
"836"	"Parameters bimodal 175 10_06_2020 22_06.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	12.4618460034924
"837"	"Parameters bimodal 1750 10_06_2020 23_41.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	11.1386376390344
"838"	"Parameters bimodal 1751 10_06_2020 23_41.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	10.248067516409
"839"	"Parameters bimodal 1752 10_06_2020 23_42.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	12.9158809437638
"840"	"Parameters bimodal 1753 10_06_2020 23_42.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.8627532805505
"841"	"Parameters bimodal 1754 10_06_2020 23_42.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	9.87695179913777
"842"	"Parameters bimodal 1755 10_06_2020 23_42.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	12.5037138371023
"843"	"Parameters bimodal 1756 10_06_2020 23_42.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	5.3177896541306
"844"	"Parameters bimodal 1757 10_06_2020 23_42.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	8.87750156580623
"845"	"Parameters bimodal 1758 10_06_2020 23_42.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	7.04439118724749
"846"	"Parameters bimodal 1759 10_06_2020 23_42.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	9.0470061487772
"847"	"Parameters bimodal 176 10_06_2020 22_06.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	8.44251964155968
"848"	"Parameters bimodal 1760 10_06_2020 23_43.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	9.51207140083033
"849"	"Parameters bimodal 1761 10_06_2020 23_43.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	7.23092265127589
"850"	"Parameters bimodal 1762 10_06_2020 23_43.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	5.57935129019766
"851"	"Parameters bimodal 1763 10_06_2020 23_43.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	9.24036974844394
"852"	"Parameters bimodal 1764 10_06_2020 23_43.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	10.6660623165787
"853"	"Parameters bimodal 1765 10_06_2020 23_43.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	10.9226473097518
"854"	"Parameters bimodal 1766 10_06_2020 23_44.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	9.36390424355037
"855"	"Parameters bimodal 1767 10_06_2020 23_44.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	12.1522988574069
"856"	"Parameters bimodal 1768 10_06_2020 23_44.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	7.21481192926449
"857"	"Parameters bimodal 1769 10_06_2020 23_44.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	5.58182404082848
"858"	"Parameters bimodal 177 10_06_2020 22_07.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.28377474268857
"859"	"Parameters bimodal 1770 10_06_2020 23_44.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	9.29816628886779
"860"	"Parameters bimodal 1771 10_06_2020 23_45.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.97559073358019
"861"	"Parameters bimodal 1772 10_06_2020 23_45.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	3.82706446782036
"862"	"Parameters bimodal 1773 10_06_2020 23_45.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	15.7647057166346
"863"	"Parameters bimodal 1774 10_06_2020 23_45.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	8.48837627511741
"864"	"Parameters bimodal 1775 10_06_2020 23_45.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	6.7298661173007
"865"	"Parameters bimodal 1776 10_06_2020 23_46.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	11.5598665185371
"866"	"Parameters bimodal 1777 10_06_2020 23_46.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	9.95780887225044
"867"	"Parameters bimodal 1778 10_06_2020 23_46.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	15.4346308428233
"868"	"Parameters bimodal 1779 10_06_2020 23_46.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	6.92412360866813
"869"	"Parameters bimodal 178 10_06_2020 22_07.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	14.8424303091374
"870"	"Parameters bimodal 1780 10_06_2020 23_46.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	17.6953052814249
"871"	"Parameters bimodal 1781 10_06_2020 23_46.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	6.25151103258561
"872"	"Parameters bimodal 1782 10_06_2020 23_46.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	14.6527807980761
"873"	"Parameters bimodal 1783 10_06_2020 23_46.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	9.02469172776331
"874"	"Parameters bimodal 1784 10_06_2020 23_46.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	5.7814291723018
"875"	"Parameters bimodal 1785 10_06_2020 23_46.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.12879616050531
"876"	"Parameters bimodal 1786 10_06_2020 23_47.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	8.84565984591405
"877"	"Parameters bimodal 1787 10_06_2020 23_47.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	11.1220456023549
"878"	"Parameters bimodal 1788 10_06_2020 23_47.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	6.4980822627804
"879"	"Parameters bimodal 1789 10_06_2020 23_47.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	10.0893491074684
"880"	"Parameters bimodal 179 10_06_2020 22_07.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	20.3506140564731
"881"	"Parameters bimodal 1790 10_06_2020 23_48.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.7674608903357
"882"	"Parameters bimodal 1791 10_06_2020 23_48.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	8.03525692812164
"883"	"Parameters bimodal 1792 10_06_2020 23_48.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	13.9735285516154
"884"	"Parameters bimodal 1793 10_06_2020 23_48.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	12.3693175843529
"885"	"Parameters bimodal 1794 10_06_2020 23_48.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	3.87318139268385
"886"	"Parameters bimodal 1795 10_06_2020 23_48.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	10.9753158627878
"887"	"Parameters bimodal 1796 10_06_2020 23_48.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	6.17998954055532
"888"	"Parameters bimodal 1797 10_06_2020 23_48.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	9.12878367882607
"889"	"Parameters bimodal 1798 10_06_2020 23_49.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	11.1064334741203
"890"	"Parameters bimodal 1799 10_06_2020 23_49.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	10.9895468190623
"891"	"Parameters bimodal 18 10_06_2020 21_39.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	13.2234723249045
"892"	"Parameters bimodal 180 10_06_2020 22_07.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	14.9046798210504
"893"	"Parameters bimodal 1800 10_06_2020 23_49.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	15.5299001009305
"894"	"Parameters bimodal 1801 10_06_2020 23_49.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	5.49910567903805
"895"	"Parameters bimodal 1802 10_06_2020 23_49.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	11.7488238892625
"896"	"Parameters bimodal 1803 10_06_2020 23_50.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	10.0602192064871
"897"	"Parameters bimodal 1804 10_06_2020 23_50.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	10.7534512749229
"898"	"Parameters bimodal 1805 10_06_2020 23_50.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	8.02440097614003
"899"	"Parameters bimodal 1806 10_06_2020 23_50.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	9.17379748789145
"900"	"Parameters bimodal 1807 10_06_2020 23_50.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	8.49695100300053
"901"	"Parameters bimodal 1808 10_06_2020 23_50.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	7.81741737438564
"902"	"Parameters bimodal 1809 10_06_2020 23_51.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.88142705329151
"903"	"Parameters bimodal 181 10_06_2020 22_07.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	9.72097962236413
"904"	"Parameters bimodal 1810 10_06_2020 23_51.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	8.40365428986768
"905"	"Parameters bimodal 1811 10_06_2020 23_51.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	8.50979451498057
"906"	"Parameters bimodal 1812 10_06_2020 23_51.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.36125300615688
"907"	"Parameters bimodal 1813 10_06_2020 23_51.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	13.5736652318835
"908"	"Parameters bimodal 1814 10_06_2020 23_51.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	13.8146178345659
"909"	"Parameters bimodal 1815 10_06_2020 23_52.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	8.88940695775257
"910"	"Parameters bimodal 1816 10_06_2020 23_52.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	8.68574320709763
"911"	"Parameters bimodal 1817 10_06_2020 23_52.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	13.9855809989122
"912"	"Parameters bimodal 1818 10_06_2020 23_52.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	13.573815113736
"913"	"Parameters bimodal 1819 10_06_2020 23_52.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	10.0667259749074
"914"	"Parameters bimodal 182 10_06_2020 22_07.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	9.79257178904827
"915"	"Parameters bimodal 1820 10_06_2020 23_52.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	5.88086898321146
"916"	"Parameters bimodal 1821 10_06_2020 23_52.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	12.8300374047024
"917"	"Parameters bimodal 1822 10_06_2020 23_53.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	11.0638183797718
"918"	"Parameters bimodal 1823 10_06_2020 23_53.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	15.8445060824703
"919"	"Parameters bimodal 1824 10_06_2020 23_53.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	6.75872124626686
"920"	"Parameters bimodal 1825 10_06_2020 23_53.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	11.1730092373997
"921"	"Parameters bimodal 1826 10_06_2020 23_53.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	1.33287433497144
"922"	"Parameters bimodal 1827 10_06_2020 23_54.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	9.43702070702395
"923"	"Parameters bimodal 1828 10_06_2020 23_54.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	7.86843814449127
"924"	"Parameters bimodal 1829 10_06_2020 23_54.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	10.4844085063826
"925"	"Parameters bimodal 183 10_06_2020 22_08.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.88836071741563
"926"	"Parameters bimodal 1830 10_06_2020 23_54.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	2.19962427246824
"927"	"Parameters bimodal 1831 10_06_2020 23_54.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	2.5078818807041
"928"	"Parameters bimodal 1832 10_06_2020 23_55.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.8556913565958
"929"	"Parameters bimodal 1833 10_06_2020 23_55.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	12.3416482838615
"930"	"Parameters bimodal 1834 10_06_2020 23_55.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	9.17693735072248
"931"	"Parameters bimodal 1835 10_06_2020 23_55.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	8.4301796208966
"932"	"Parameters bimodal 1836 10_06_2020 23_55.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	5.63608240561906
"933"	"Parameters bimodal 1837 10_06_2020 23_55.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	12.1142778223002
"934"	"Parameters bimodal 1838 10_06_2020 23_55.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	4.60780065727803
"935"	"Parameters bimodal 1839 10_06_2020 23_55.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	10.0102704196894
"936"	"Parameters bimodal 184 10_06_2020 22_08.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	14.2791210284421
"937"	"Parameters bimodal 1840 10_06_2020 23_56.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	9.35902429601039
"938"	"Parameters bimodal 1841 10_06_2020 23_56.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	8.64711094073646
"939"	"Parameters bimodal 1842 10_06_2020 23_56.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	7.8225514852955
"940"	"Parameters bimodal 1843 10_06_2020 23_56.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	8.39712247277576
"941"	"Parameters bimodal 1844 10_06_2020 23_56.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	8.20643384808736
"942"	"Parameters bimodal 1845 10_06_2020 23_56.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	3.51770103570376
"943"	"Parameters bimodal 1846 10_06_2020 23_56.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	10.4716214136481
